"","ensembl_gene_id","entrezgene","external_gene_id","chromosome_name","start_position","end_position","Module.Color","Module.name","kME.CD1.turquoise","kME.CD2.blue","kME.CD3.brown","kME.CD4.yellow","kME.CD5.green","kME.CD6.red","kME.CD7.black","kME.CD8.pink","kME.CD9.magenta","kME.CD10.purple","kME.CD11.greenyellow","kME.CD12.tan","kME.CD13.salmon"
"ENSG00000157184","ENSG00000157184",1376,"CPT2","1",53662101,53679869,"yellow","CD4",-0.270381051033171,0.0325046282734242,0.423350124017001,0.53028519319732,-0.322095544236933,-0.003068303717785,0.0306639825511428,-0.0506542313237952,0.131435353937113,-0.311062288130631,0.144151493209775,-0.0690449349481954,-0.426978110930702
"ENSG00000157191","ENSG00000157191",55707,"NECAP2","1",16767167,16786573,"yellow","CD4",-0.358551907557254,-0.183019728469993,0.597595907760023,0.668321949846554,-0.356012783962082,-0.0609065464026799,0.17168926404861,-0.0928007904616629,0.277356416706546,-0.374214891606168,0.388426688230894,0.125140010709839,-0.541248814008195
"ENSG00000157193","ENSG00000157193",7804,"LRP8","1",53711217,53793742,"grey","CD0",0.175915657643467,-0.0958704944068979,-0.165211920255375,-0.15356216175615,0.207697451720394,0.0749211804217089,-0.0188771371117704,0.0743763679431903,-0.132692684242668,0.20125337122096,-0.190356813336822,0.0411884307746147,0.252911476608849
"ENSG00000157212","ENSG00000157212",22976,"PAXIP1","7",154735397,154794794,"grey","CD0",0.128822757497292,-0.414109262100521,0.19616051316055,0.136320421373633,0.19225129035037,-0.355236935800841,0.350359175768748,-0.141671657660283,0.206340916287017,0.0796232090395139,-0.0595193659566988,-0.00731407875145018,0.163115575940867
"ENSG00000157216","ENSG00000157216",23648,"SSBP3","1",54691105,54879152,"turquoise","CD1",0.602410976026213,0.027452796760852,-0.29697621013976,-0.221189059667483,0.00307431099639928,0.0602407769441716,-0.286037766888836,0.426155632962561,0.414461686276614,0.225135557854455,-0.213791003442445,-0.0595829900873097,0.288576641882918
"ENSG00000157219","ENSG00000157219",3361,"HTR5A","7",154862034,154877459,"grey","CD0",0.312467630932142,-0.186420856391375,-0.379769996910613,-0.396173891333583,0.449767580602995,-0.0507978761329471,0.0545406955585762,0.0235060046572069,-0.138075330691873,0.476456361894209,-0.160590810600857,-0.0626298199583624,0.498601175917543
"ENSG00000157227","ENSG00000157227",4323,"MMP14","14",23305766,23318236,"blue","CD2",-0.168038782075837,0.62640213104987,-0.106629579292916,-0.00914931847473518,-0.386565863472665,0.265614510131386,-0.350704299799272,0.157285305916193,-0.0382599799910767,-0.358102074345132,0.0922966264214368,0.0490477900802695,-0.311531724890227
"ENSG00000157240","ENSG00000157240",8321,"FZD1","7",90893783,90898123,"yellow","CD4",0.0406445729862731,0.0380560023527628,-0.0527517416420986,0.318569145537037,-0.164034398221801,0.14900824251662,-0.0811202703836298,0.194191278422066,0.176235931190042,-0.122509442017529,-0.0117711757408901,0.17043583350473,-0.149475418650332
"ENSG00000157259","ENSG00000157259",57798,"GATAD1","7",92076767,92088150,"brown","CD3",-0.23878911859971,-0.288570939808877,0.520987555107735,0.163354589591236,-0.0459306720156674,-0.190680082727434,0.280572962107525,-0.218366727915498,0.0673688501306533,-0.141297540376768,0.0885578342140507,-0.0310504088714227,-0.222928905093607
"ENSG00000157306","ENSG00000157306",79178,"RP11-66N24.4","14",23980969,24029987,"grey","CD0",0.332055777056381,-0.129822655236175,-0.0100474056813704,-0.259590612621205,0.256036042116361,-0.0906324272624753,0.0524499345253447,0.0911424475322099,0.133687058745642,0.427354656808097,0.034198482913148,-0.0788275139364362,0.207147242127151
"ENSG00000157349","ENSG00000157349",11269,"DDX19B","16",70323566,70369186,"grey","CD0",-0.0338956228873386,-0.0423318604871588,0.040486883726301,0.176379544912616,-0.0182092829070041,0.0342580590765775,0.0461577842122375,0.00908736258139262,0.00284873139292546,0.00136054435852363,0.144814972918789,0.0867110737632959,-0.0905936850925125
"ENSG00000157350","ENSG00000157350",6483,"ST3GAL2","16",70413338,70473140,"pink","CD8",0.321379339435876,0.228039736732103,-0.380627043298199,-0.122843668034344,-0.107194963447212,0.323213671395284,-0.378687634914698,0.405007200687007,0.120203133559883,0.0663219799168176,-0.162187762050642,0.134192049275171,0.144824541818107
"ENSG00000157379","ENSG00000157379",115817,"DHRS1","14",24759804,24769039,"grey","CD0",-0.250553302028152,-0.0305411532141102,0.244587500643524,0.202752435714235,-0.0418053387402274,-0.00783292485177722,0.179204724213049,-0.135765867861845,-0.0490275919572545,-0.141135259052678,0.104083815904948,0.11365174547272,-0.184358515560629
"ENSG00000157388","ENSG00000157388",776,"CACNA1D","3",53528683,53847760,"turquoise","CD1",0.394616311627707,-0.0730312954470958,-0.329509981396667,-0.233397791116511,0.187196695712558,0.00159447627064219,-0.0769091221034856,0.215830302679526,0.127034770768537,0.24083379787471,-0.195025692589089,0.0854049992183662,0.342161975125698
"ENSG00000157399","ENSG00000157399",415,"ARSE","X",2852699,2886286,"grey","CD0",0.0459485181372016,0.318749591870131,-0.0985288430220686,0.171339813253553,-0.282902868168602,0.333000453129653,-0.299909819134553,0.317653873331156,0.134364393967443,-0.160216476772966,-0.0314386413161874,0.165856402472661,-0.14946811630273
"ENSG00000157423","ENSG00000157423",101930373,"HYDIN","16",70841281,71264625,"grey","CD0",-0.0489749269209319,0.192823676071902,-0.0328349840403605,0.0314011984139146,-0.224042304721945,0.033237479261494,-0.162031993975922,0.0659964933343949,0.0600786668585138,-0.211596347323637,-0.0675613499005446,0.0196700107802291,-0.13686948742806
"ENSG00000157445","ENSG00000157445",55799,"CACNA2D3","3",54156574,55108584,"salmon","CD13",0.522394254115004,-0.33807007325849,-0.326439534584326,-0.404457116832298,0.636045242384042,-0.236745505236937,0.202698932157586,-0.0479218539889813,-0.013918973881922,0.669562579958073,-0.404843788289141,-0.151559852338938,0.78112803937403
"ENSG00000157450","ENSG00000157450",54778,"RNF111","15",59157374,59389618,"green","CD5",0.173582311184231,-0.58710991139156,0.0488146159842778,-0.0734209067762511,0.647798822396349,-0.486353001359873,0.577045530170405,-0.35222448236128,-0.0942366851739727,0.473013987821195,-0.218751461688562,-0.259586445151013,0.521963516907084
"ENSG00000157456","ENSG00000157456",9133,"CCNB2","15",59397277,59417244,"grey","CD0",-0.109131927170821,0.357257898332746,-0.164136866401617,-0.0023760126333007,-0.226696868168172,0.236286570140363,-0.250352796090872,0.104690754607186,-0.0682334284053656,-0.203120389268988,0.139424232873378,0.0929704299571716,-0.142732707428779
"ENSG00000157483","ENSG00000157483",4643,"MYO1E","15",59427113,59665099,"brown","CD3",-0.244937346324347,-0.177171121429352,0.683463861295544,0.13025095569348,-0.0841415361905124,-0.120528379653247,0.26523240461455,-0.19243765695374,0.113483768225242,-0.0855116130266657,0.166170585084826,-0.0509145674937596,-0.260419528684604
"ENSG00000157500","ENSG00000157500",26060,"APPL1","3",57261765,57307496,"grey","CD0",-0.0114027462751169,-0.393106201373268,0.0710079229039173,-0.0646887558642535,0.463666120118739,-0.370057552984321,0.504278618013127,-0.330408669550622,-0.222944445530237,0.203292561338131,-0.128039857608419,-0.121709887754372,0.301084621087603
"ENSG00000157514","ENSG00000157514",1831,"TSC22D3","X",106956451,107020572,"grey","CD0",0.0824613177482573,-0.229038751155353,0.105596994666376,0.199924514272365,0.052581666806406,-0.148790270732867,0.14080218823894,-0.0296742323883492,0.240866140126716,0.0524844822436274,0.0198625117385595,-0.0833276460052407,0.0729975113828418
"ENSG00000157538","ENSG00000157538",10311,"DSCR3","21",38595721,38640262,"grey","CD0",-0.0518718074207895,-0.352462956878612,0.288435115126444,0.0595262992187254,0.30051631399638,-0.355943747601648,0.422367366412963,-0.299303735685019,-0.0421463935873903,0.200048340250492,0.147874089759569,-0.0620582651124041,0.125165136752479
"ENSG00000157540","ENSG00000157540",1859,"DYRK1A","21",38738092,38889753,"grey","CD0",0.11846280392155,-0.459020608169631,-0.0198099195847415,-0.0595120441281051,0.565951255008894,-0.410744387498525,0.511163363186159,-0.355983426599272,-0.214815997987309,0.341964752767264,-0.13990721318868,-0.22896833023566,0.479404111786101
"ENSG00000157542","ENSG00000157542",3763,"KCNJ6","21",38979678,39288749,"grey","CD0",0.506776609253589,-0.249037294233319,-0.350952173091319,-0.26989594089827,0.299396814008364,-0.160572325581676,0.0249363540044399,0.104364277838751,0.175767470427011,0.346099263357498,-0.216863144048249,-0.0617151940251841,0.550612029635438
"ENSG00000157551","ENSG00000157551",3772,"KCNJ15","21",39529128,39679279,"blue","CD2",-0.0912337642498286,0.568849837841269,-0.192095192219464,-0.0586617177459801,-0.323408021125459,0.329222292806002,-0.398486209190786,0.191217722247513,-0.0626634832391016,-0.240142905320867,-0.0183976677728746,0.0860542526233148,-0.186388685498853
"ENSG00000157554","ENSG00000157554",2078,"ERG","21",39751949,40033704,"grey","CD0",-0.17987354843329,0.261707159043274,-0.0192018790772647,0.144535881095356,-0.291475116345347,0.25847652985614,-0.2241649590028,0.101273461156391,-0.006231474937708,-0.25143122559028,0.215577642115375,0.303734545314244,-0.253499662070071
"ENSG00000157557","ENSG00000157557",2114,"ETS2","21",40177231,40196879,"grey","CD0",0.388142472781509,-0.332831814843737,-0.248115614431793,-0.316944425288854,0.504045725211954,-0.181008965033057,0.193984966189858,-0.0353680495281604,-0.0213595025565678,0.500935031184043,-0.115689037522684,-0.000248855908500278,0.59400289802151
"ENSG00000157600","ENSG00000157600",101928589,"TMEM164","X",109245859,109425962,"yellow","CD4",0.121589471964087,-0.0339021846931668,-0.0888391421175637,0.422324575278263,-0.189473817690604,0.0173929099013911,-0.145057875013414,0.177910673332962,0.21790118967934,-0.0999193038837548,0.0364315369363649,0.0206203399633836,-0.100505529211398
"ENSG00000157601","ENSG00000157601",4599,"MX1","21",42792231,42831141,"grey","CD0",0.182206708879644,-0.113235642091875,-0.0411286339135995,-0.0899452350039062,0.123555958931723,-0.0182647540785272,0.00572734390088259,0.0405307019440626,0.0988963622649348,0.2098311390918,0.0879708923075522,0.185623028452656,0.232106145024325
"ENSG00000157613","ENSG00000157613",90993,"CREB3L1","11",46299212,46342972,"blue","CD2",0.0668756872250471,0.507230954175977,-0.275210178250642,-0.117113499320952,-0.330403716218193,0.301811955459364,-0.461304118250614,0.32925626333596,0.0308448247120987,-0.228348249084555,-0.127145044960286,0.100132789643343,-0.153119021373442
"ENSG00000157617","ENSG00000157617",25966,"C2CD2","21",43305221,43373999,"grey","CD0",0.20596710376717,-0.181601626969521,0.024080181529311,0.232624105344643,-0.0992031246943168,-0.0675984332937746,-0.00190592433829742,0.122825872880923,0.408640293022456,-0.0359536678897832,-0.0502320508198813,0.052714921432394,0.0926009911727297
"ENSG00000157637","ENSG00000157637",124565,"SLC38A10","17",79218800,79269347,"magenta","CD9",0.218053584839172,-0.0590854259419243,0.286624669103639,0.182954599940288,-0.251105553636108,0.0252288159577942,-0.124977198418117,0.268560461316848,0.582213455042156,-0.0147425585613363,0.143641569374521,0.119044042529001,-0.143232691472322
"ENSG00000157680","ENSG00000157680",9162,"DGKI","7",137065783,137531838,"grey","CD0",0.192318805220975,-0.235253730757224,-0.270750167322707,-0.307602490478912,0.398136346592019,-0.180972129171913,0.101358758271847,-0.145925020826416,-0.24952505979856,0.327151322569922,-0.306079937196008,-0.189425340832794,0.447128961192522
"ENSG00000157693","ENSG00000157693",203197,"C9orf91","9",117373486,117408702,"salmon","CD13",0.565417811361967,-0.368742982390481,-0.337212197000233,-0.320432182030384,0.488253167516852,-0.288795662050683,0.106801622108541,-0.000720763418485431,0.11362284021555,0.569609264528495,-0.285883960779235,-0.212873216958742,0.712612097545737
"ENSG00000157764","ENSG00000157764",673,"BRAF","7",140419127,140624564,"grey","CD0",0.257203376997283,-0.00178789866092975,-0.295215432667361,-0.0560610010252801,0.112999492488584,0.0581849632259203,-0.0650788436342684,0.156982045766718,0.000394346901893329,0.07290566830286,-0.252200338712597,0.0209196739144505,0.28537990503241
"ENSG00000157765","ENSG00000157765",10568,"SLC34A2","4",25656923,25680370,"blue","CD2",-0.0719087933557522,0.469670163805048,-0.177974484742639,-0.119192754163366,-0.220522558422264,0.254228144521536,-0.29148706392306,0.137176530849881,-0.088791843245457,-0.156635245413594,0.0389941571429495,0.104379717298704,-0.136188509805356
"ENSG00000157766","ENSG00000157766",176,"ACAN","15",89346674,89418585,"blue","CD2",-0.088120887826822,0.472017100916423,-0.0914288691639514,-0.0121785732759713,-0.302703011021507,0.37188677207969,-0.324622205796046,0.210954293723617,0.00126521684359203,-0.212811496728342,0.0730257906954952,0.107728558472059,-0.206059214990277
"ENSG00000157782","ENSG00000157782",9478,"CABP1","12",121078355,121105127,"turquoise","CD1",0.744529372172319,-0.0481888490096277,-0.359830252241617,-0.30849135357948,0.115529199219772,0.0691063134086375,-0.298577463977601,0.448232858776096,0.429483301398125,0.392278783235944,-0.337326329344426,-0.0737743052605663,0.572840273100221
"ENSG00000157796","ENSG00000157796",57728,"WDR19","4",39184024,39287430,"grey","CD0",0.201366225268226,-0.34819745903788,-0.0384207860676246,0.0628826207654419,0.177391623658129,-0.238224699764256,0.221812654498357,-0.0494059271668744,0.220217515019326,0.114458233023286,-0.115750423454051,-0.00567845031943172,0.267643796908782
"ENSG00000157823","ENSG00000157823",100526783,"AP3S2","15",90373831,90437574,"grey","CD0",0.171150579079076,-0.271271301284529,0.0127640033619394,-0.11326591524434,0.328370715543454,-0.213034170801519,0.234878277250969,-0.169921965718246,-0.0424892576939558,0.363338894991256,-0.0719344187836363,-0.163552820937106,0.327231153308538
"ENSG00000157869","ENSG00000157869",9364,"RAB28","4",13362978,13485989,"black","CD7",-0.138256548474038,-0.537586609595544,0.334310424133489,0.156993655394326,0.431208857856725,-0.487273462115811,0.652550464231315,-0.4462675005489,-0.132340484760532,0.177984735807279,-0.00883879692170603,-0.13977526854976,0.115543393850628
"ENSG00000157873","ENSG00000157873",8764,"TNFRSF14","1",2487078,2496821,"tan","CD12",0.0808471812616585,0.126252060241405,-0.2165683530852,0.0664770083727936,-0.136522906061732,0.335781316791061,-0.21307433454524,0.314878813060265,0.116216680071515,-0.0800055393537978,0.0861670325334816,0.398440988382396,-0.0490350802098584
"ENSG00000157881","ENSG00000157881",55229,"PANK4","1",2439972,2458039,"purple","CD10",0.58241855752173,-0.327916972269427,-0.149870311648959,-0.345738330896354,0.448913211520199,-0.200781460346663,0.118994482714679,0.123106262978698,0.287727832998139,0.636630791836806,-0.17721415634114,-0.150309100777079,0.568869974431737
"ENSG00000157895","ENSG00000157895",64897,"C12orf43","12",121440225,121454305,"salmon","CD13",0.451473460395585,-0.299484951331566,-0.326331605212881,-0.440725650669807,0.629539263109404,-0.245579810209543,0.2052930655014,-0.078899422135847,-0.115386500120365,0.648213586591329,-0.263102045056307,-0.107616025611563,0.686312367563829
"ENSG00000157911","ENSG00000157911",5192,"PEX10","1",2336236,2345236,"grey","CD0",0.053421097387373,0.10441392360154,0.0227282895241782,0.143311521661077,-0.217883117445846,0.330001234941679,-0.199781195124602,0.261544598567918,0.126480554263669,-0.0487360428125171,0.0489607088660323,0.103537619780581,-0.180663591190751
"ENSG00000157916","ENSG00000157916",11079,"RER1","1",2323267,2336883,"grey","CD0",0.00933878633739342,-0.423638151906128,0.334785453528784,0.0564712977988053,0.306596131098978,-0.291076586738526,0.421572103954409,-0.221845306150927,0.0318058641035365,0.274391657888785,0.0815056148947325,-0.0341745945041327,0.0830751292051724
"ENSG00000157933","ENSG00000157933",6497,"SKI","1",2160134,2241558,"magenta","CD9",0.244019480465743,0.0899960062290964,-0.136239699246322,0.202170985649257,-0.267920043816626,0.129628474836928,-0.263062132159582,0.366222340053546,0.406687260210065,-0.167886431021805,0.0065102158529505,0.164677521300206,-0.0821340233801847
"ENSG00000157954","ENSG00000157954",26100,"WIPI2","7",5229819,5273457,"turquoise","CD1",0.47807046450405,-0.228865433724133,-0.139286208817983,-0.248128039405103,0.191226592058979,-0.0572816966560628,-0.0360150249232754,0.167459711190501,0.295817998474164,0.412154958219111,-0.125268460809653,-0.136559658469958,0.375208578896402
"ENSG00000157978","ENSG00000157978",26119,"LDLRAP1","1",25870071,25895377,"brown","CD3",-0.263902276841292,-0.030405016235148,0.719129751778971,0.114174365483359,-0.179406035181078,-0.0518042604641225,0.184314115548814,-0.120618477406264,0.171630803944119,-0.15498498605054,0.196652839723227,0.0316351474242716,-0.346642886212048
"ENSG00000157985","ENSG00000157985",116987,"AGAP1","2",236402733,237040444,"grey","CD0",0.159860453142869,-0.266763228359971,0.229998396150812,-0.0846257398701473,0.0697078342716653,-0.134239200698534,0.113584078884755,0.0205793122652205,0.277681256190144,0.122328931202117,-0.0662523842345559,-0.207960565855687,0.0473485419096789
"ENSG00000158006","ENSG00000158006",5051,"PAFAH2","1",26286258,26324648,"brown","CD3",-0.315913005036748,0.154256839593542,0.372837187415833,0.375958773921032,-0.308370325285224,0.142111377807382,0.023737850485168,-0.00459078507968337,0.0613396411921412,-0.339879161025753,0.182432272578301,0.0938441894970499,-0.419727584085934
"ENSG00000158008","ENSG00000158008",2134,"EXTL1","1",26346375,26362955,"turquoise","CD1",0.712775694813838,0.0395914833849355,-0.423830851594323,-0.365816090312074,0.10743866418491,0.236066367106955,-0.364129879999068,0.536345590510974,0.336824110381051,0.442835365300314,-0.302240220525755,0.0203009502377981,0.449893363335265
"ENSG00000158019","ENSG00000158019",9577,"BRE","2",28112808,28561768,"purple","CD10",0.58026257228288,-0.149252328927924,-0.394556039293443,-0.439959946075935,0.448011686282739,-0.105502625717495,-0.0476636567251814,0.117692256800019,0.0609959943570758,0.694917605498127,-0.182370114615604,-0.127189374486535,0.584080191759342
"ENSG00000158042","ENSG00000158042",63875,"MRPL17","11",6702013,6704632,"grey","CD0",0.385717039962304,-0.296287343883218,-0.190658436814042,-0.202134131573423,0.391473535468499,-0.0653392036023747,0.0998742487931541,0.0856019998418716,0.0978181656453104,0.534793247872739,-0.0529847420751904,0.00103045346132638,0.37540787860831
"ENSG00000158050","ENSG00000158050",1844,"DUSP2","2",96808905,96811179,"grey","CD0",0.24878981247235,0.0737960292003387,-0.210684342599913,-0.232650834065152,0.108926817764288,0.15564884822241,-0.116459261966161,0.228607975254939,0.0747797732340375,0.211372766995583,-0.148220592212394,0.100865981194991,0.163460084223766
"ENSG00000158089","ENSG00000158089",79623,"GALNT14","2",31133333,31378068,"turquoise","CD1",0.36870182678955,0.0639222199476648,-0.232923325504437,-0.392602179032519,0.255950533548515,-0.034960388603939,-0.0688809175022084,0.104314014887198,-0.0218972706447326,0.369800143193783,-0.216314152953681,-0.152848229713896,0.361679284259341
"ENSG00000158092","ENSG00000158092",4690,"NCK1","3",136581050,136668665,"black","CD7",-0.177122703095613,-0.407248751267613,0.136312536519623,0.0889479865981157,0.468974671318924,-0.409241278828749,0.609337378253552,-0.432237401101106,-0.264407986857349,0.162543554931211,0.108981729021946,-9.97064989870754e-06,0.173968625808571
"ENSG00000158104","ENSG00000158104",3242,"HPD","12",122277433,122301502,"blue","CD2",-0.0197075862580057,0.475026484641029,-0.138296005402924,-0.0456440713433462,-0.266995778137447,0.379926669827955,-0.349295228626004,0.266224672930873,0.0222858748791154,-0.145255173186089,-0.0210397814843215,0.052286814994717,-0.145694579608673
"ENSG00000158125","ENSG00000158125",7498,"XDH","2",31557187,31637581,"blue","CD2",-0.104404747483297,0.672598970610698,-0.218500787326698,-0.0932562691918667,-0.342616049220087,0.368412288750058,-0.425916381551159,0.197630895950717,-0.114306650995585,-0.271814711778239,0.0129388438989881,0.0733116676601172,-0.204797888185382
"ENSG00000158156","ENSG00000158156",55113,"XKR8","1",28285973,28294607,"blue","CD2",0.0370337500404641,0.39693301093076,0.0727641322717884,0.126675555091561,-0.366418656394322,0.243688397012223,-0.281038211365602,0.298585289943991,0.33071218226938,-0.201936121128686,0.104279124610116,0.0702991988429408,-0.25970495294405
"ENSG00000158158","ENSG00000158158",26504,"CNNM4","2",97426639,97477628,"grey","CD0",0.261136831788721,0.00101583762663674,-0.0894415791873576,-0.101031898434302,0.0302408705801042,-0.0387128363625957,-0.0798033485528767,0.151410623281034,0.188581081015507,0.114643890702716,-0.239092122204976,-0.0773679631363738,0.127381629866269
"ENSG00000158161","ENSG00000158161",2140,"EYA3","1",28296855,28415207,"grey","CD0",-0.00745441388507387,-0.0712006209374656,0.101389164813613,0.136381387486593,-0.127819473035417,-0.0249574592697335,-0.000272329151189681,0.0179266059489124,0.165095413675242,-0.0974490895451088,0.0443684190191748,0.0619412800976009,-0.0513212252539404
"ENSG00000158164","ENSG00000158164",286527,"TMSB15A","X",101768604,101771712,"grey","CD0",-0.162924585836914,0.207232436049456,0.00460887396261187,0.0645375999123722,-0.0971598016556169,0.0302957796555983,-0.0205282610146376,-0.0361077363571627,-0.116101341208964,-0.150314228617999,0.11834460350298,0.0841799050956668,-0.154519638550723
"ENSG00000158169","ENSG00000158169",2176,"FANCC","9",97861336,98079991,"blue","CD2",-0.100946602124023,0.449995374069809,-0.0819092367434091,0.00831586487983123,-0.332195234524284,0.268989036312315,-0.31895983491104,0.197316584064344,0.0237101939668879,-0.246100510823477,0.0346899600657035,0.110670311539709,-0.212353006184035
"ENSG00000158186","ENSG00000158186",22808,"MRAS","3",138066539,138124375,"grey","CD0",0.290611630001318,-0.0581423773715154,-0.275885071762393,0.252797659682698,-0.0668349084026509,0.0926876739756499,-0.141929101351767,0.259494108045373,0.275913833677971,0.027042379857465,-0.111797481933697,-0.061194886958698,0.0798159036370601
"ENSG00000158195","ENSG00000158195",10163,"WASF2","1",27730730,27816669,"yellow","CD4",-0.255535677786561,-0.107449328268077,0.597125853124351,0.586113571076058,-0.431093051766002,-0.0597710283944425,0.0633500329638266,-0.0175701854579537,0.392966754592183,-0.402432924128389,0.373114420459456,0.014996855487333,-0.52464334325341
"ENSG00000158201","ENSG00000158201",171586,"ABHD3","18",19230858,19284766,"yellow","CD4",-0.404817374846263,-0.204450427087215,0.299972176693103,0.635346507422241,-0.0982635196023764,-0.224027213019174,0.324970252509254,-0.274253626044516,-0.0527678320751779,-0.359101088091908,0.152652710037939,0.0283989796635579,-0.316750798526382
"ENSG00000158234","ENSG00000158234",55179,"FAIM","3",138327448,138352218,"brown","CD3",-0.260762641711448,-0.394292205103488,0.477018297030186,0.166068529217789,0.272449710537099,-0.341827694359665,0.548041339816492,-0.40069422361809,-0.133367608641319,0.0616761828709559,0.0973921316849945,-0.0629942424604889,-0.0479132971016333
"ENSG00000158258","ENSG00000158258",64084,"CLSTN2","3",139654027,140296239,"grey","CD0",0.446795081624957,-0.146770963753474,-0.154552434635646,-0.399353454569227,0.375430266390554,-0.113350904526255,0.0548988586651337,0.0527257231469801,0.0749297107881513,0.470633576091626,-0.301535665472142,-0.251865006162358,0.508445726542967
"ENSG00000158270","ENSG00000158270",81035,"COLEC12","18",319361,500722,"tan","CD12",-0.142666739711177,0.0352400866821157,0.0401916972616996,0.235501473610856,-0.136405484503222,0.0771721460220921,-0.0151937301675135,0.0392461567781286,0.00814345939514515,-0.191693695353425,0.275124688673137,0.533163258523932,-0.221993329104204
"ENSG00000158290","ENSG00000158290",8450,"CUL4B","X",119658464,119709649,"grey","CD0",0.10126062533156,-0.538385599324617,0.140255307908498,0.0204199794025953,0.504885049228945,-0.463459553225546,0.550167054003585,-0.361862830087598,-0.0620684679319584,0.326635556899269,-0.0618470815260182,-0.222983576752847,0.411111062455888
"ENSG00000158292","ENSG00000158292",387509,"GPR153","1",6307406,6321035,"blue","CD2",0.181073411113132,0.470167376527635,-0.349987859342588,-0.0148738420397149,-0.322128414073631,0.420499345401193,-0.461772781872399,0.48477059015731,0.173407394970011,-0.179663348492124,-0.0563370434203626,0.12418164724249,-0.109816453766981
"ENSG00000158296","ENSG00000158296",64849,"SLC13A3","20",45186463,45304714,"brown","CD3",-0.318460878184599,0.131445430375881,0.454852033886424,0.285954752901952,-0.383684047675002,0.0386126108611821,-0.0379894281229558,-0.0637820952637326,0.0882620256423091,-0.368143314579621,0.0738731659964407,0.0649512236298745,-0.427338715785552
"ENSG00000158321","ENSG00000158321",26053,"AUTS2","7",69063905,70258054,"yellow","CD4",-0.0277268134497411,-0.192019488086455,0.0875107755344134,0.465530341721587,-0.0819081344926042,-0.00154351240308708,0.0973026817368551,0.0518846351912478,0.12141655889368,-0.176856733135867,-0.124654025684251,0.114126151935551,-0.124479566479371
"ENSG00000158373","ENSG00000158373",3017,"HIST1H2BD","6",26158349,26171577,"grey","CD0",-0.181630638038863,-0.129918511491258,0.182553615798661,0.0535806941520713,0.0385745606554986,-0.167042211685566,0.209218307601731,-0.188773432150046,-0.00745605895043017,-0.0483738553246078,0.292837786505695,0.0864089565959763,-0.136306284012485
"ENSG00000158402","ENSG00000158402",995,"CDC25C","5",137620954,137674044,"grey","CD0",0.0867150634366938,0.350678756852858,-0.181087885507503,-0.100191748622833,-0.225693834193367,0.412139567143998,-0.359315469709124,0.318879859370387,0.103963153248422,-0.0619794950829241,-0.0098963397257243,0.0399528236112835,-0.075146905295426
"ENSG00000158406","ENSG00000158406",554313,"HIST1H4H","6",26281283,26285762,"grey","CD0",-0.142842373492558,-0.038654112912523,0.114268225860889,-0.101713611349707,0.172607109487222,-0.104112451262613,0.22081515332399,-0.207180091457432,-0.155835968773635,0.0568314508549818,0.0908391692021265,0.0117916584063884,0.0163030152818233
"ENSG00000158417","ENSG00000158417",9669,"EIF5B","2",99953816,100017789,"grey","CD0",-0.0984317008465445,-0.104701635410163,0.212484616848184,0.0245059701282436,-0.0625275068594242,-0.0889216723904772,0.0876457605105772,-0.0927377285580168,0.0450248914596093,-0.082561494657004,0.00690241452892179,-0.0446574951717592,-0.125935271664318
"ENSG00000158427","ENSG00000158427",286527,"TMSB15B","X",103173479,103229570,"grey","CD0",0.147720706948024,-0.0133126297563009,-0.16709502810308,-0.155660537415801,0.183234931029177,-0.00495362142641127,0.000986795453860731,0.0562135820462217,-0.0251789511248947,0.252633326148864,0.0441213089177904,0.105248439842689,0.12796324997053
"ENSG00000158445","ENSG00000158445",3745,"KCNB1","20",47980414,48099184,"turquoise","CD1",0.566791989909937,-0.03337935125366,-0.444763047231793,-0.250419257755176,0.0583925992955612,0.0740399946484293,-0.295278707164727,0.352822207062666,0.244955644400384,0.191923421355151,-0.358358949814602,-0.0476752298060635,0.461988776636214
"ENSG00000158458","ENSG00000158458",9542,"NRG2","5",139226364,139422884,"pink","CD8",0.246016463014801,0.230755433780602,-0.188699146697741,0.021585901426608,-0.233467017623025,0.323497820294227,-0.331492937168248,0.454244752343342,0.313622966455154,-0.0840471093680219,-0.0937494129436538,0.0743279221969862,-0.0348467591013554
"ENSG00000158467","ENSG00000158467",23382,"AHCYL2","7",128864864,129070052,"yellow","CD4",-0.359441393346936,0.00189449151345018,0.151263074244968,0.774318645099278,-0.300635920085528,-0.0759361561812263,0.09391315760742,-0.1110816997173,0.00959000589722724,-0.504058854870978,0.109275388971767,0.0936264843284314,-0.397835775307751
"ENSG00000158470","ENSG00000158470",9334,"B4GALT5","20",48249482,48330415,"grey","CD0",0.426996308727126,-0.25901789761805,-0.261634579147809,-0.27407746859085,0.468427800268656,-0.243399892907349,0.162337816324112,-0.0486483959305111,0.0273803247253958,0.475327441735436,-0.21558990935104,-0.145751466003016,0.570024292569354
"ENSG00000158473","ENSG00000158473",912,"CD1D","1",158149737,158154686,"grey","CD0",-0.112707779141922,0.31041801347583,-0.0106666105894267,0.0397697606166036,-0.180563406485106,0.336384356894272,-0.168624436021109,0.166514412316239,-0.0097558429972742,-0.140174852149937,0.156937048363602,0.180612853102372,-0.17263965071855
