# ALPHA = 0.05
# TOT_SETS = 14


# _SET1_ SET = green
# _SET1_ NGENES = 711
# _SET1_ P = 0.00350845
_SET1_     GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET2_     ENSG00000171462     6   43418090   43424370     11       3  150064       1.7767     0.037805
_SET2_     ENSG00000096080     6   43639040   43655528     41       7  150064        2.274     0.011483
_SET2_     ENSG00000112759     6   44187242   44201888     24      12  150064     -0.38631      0.65037
_SET2_     ENSG00000168830     6   87647024   87726349    188      21  150064       1.3086     0.095327
_SET2_     ENSG00000164418     6  101846664  102517958   2040     109  150064       2.2943     0.010886
_SET2_     ENSG00000112320     6  107811162  107981357    366      43  150064       1.6616     0.048296
_SET2_     ENSG00000131018     6  152442819  152958936   1817     111  150064       3.5301   0.00020773
_SET2_     ENSG00000175048     6  157802165  158099178   1121      74  150064       3.5573   0.00018732
_SET2_     ENSG00000085511     6  161412759  161538417    387      22  150064      0.21178      0.41614
_SET2_     ENSG00000188191     7     588834     767287    367      35  150064      0.38278      0.35094
_SET2_     ENSG00000164880     7    1509913    1545489    112       4  150064     -0.96781      0.83343
_SET2_     ENSG00000002822     7    1855429    2272878   1985      32  150064       6.3932   8.1221e-11
_SET2_     ENSG00000106012     7    2598632    2654368    287      26  150064      0.79613      0.21298
_SET2_     ENSG00000157954     7    5229819    5273457    153      24  150064      0.55505      0.28943
_SET2_     ENSG00000075624     7    5566782    5603415    144      33  150064       1.7796      0.03757
_SET2_     ENSG00000075618     7    5632439    5646286     62      15  150064       1.8313     0.033525
_SET2_     ENSG00000008256     7    6201407    6312275    279      25  150064       2.6633     0.003869
_SET2_     ENSG00000146576     7    6629648    6648357     60       8  150064       2.3124     0.010377
_SET2_     ENSG00000136193     7   29959719   30029905    183      22  150064       1.0561      0.14545
_SET2_     ENSG00000106608     7   43915493   43966010    145      19  150064     -0.68195      0.75236
_SET2_     ENSG00000058404     7   44256749   44374176    325      28  150064       1.0162      0.15477
_SET2_     ENSG00000015676     7   44418720   44530479    242      10  150064       3.2552   0.00056658
_SET2_     ENSG00000136271     7   44605016   44614650     35       8  150064       3.7178   0.00010047
_SET2_     ENSG00000105953     7   44646171   44748665    226      19  150064       2.9385    0.0016491
_SET2_     ENSG00000136270     7   45139699   45151646     40      10  150064      0.46128       0.3223
_SET2_     ENSG00000164742     7   45613739   45762715    454      45  150064       2.1071     0.017552
_SET2_     ENSG00000183696     7   48128225   48148330     46      12  150064      0.53652       0.2958
_SET2_     ENSG00000106635     7   72950686   72972332     34       4  150064      0.77898        0.218
_SET2_     ENSG00000106089     7   73113536   73134002     34       9  150064     -0.27974      0.61016
_SET2_     ENSG00000106683     7   73497263   73536855     71      11  150064       2.7945    0.0025988
_SET2_     ENSG00000106665     7   73703805   73820273    262      19  150064      0.11592      0.45386
_SET2_     ENSG00000127948     7   75528518   75616173    173      36  150064     -0.45945      0.67705
_SET2_     ENSG00000164715     7   97736197   97838945    262      18  150064       1.7855     0.037093
_SET2_     ENSG00000106290     7   99704693   99717464     22       7  150064      0.77937      0.21788
_SET2_     ENSG00000146826     7   99752043   99756338      4       2  150064      0.17048      0.43232
_SET2_     ENSG00000146834     7  100026413  100031741     11       4  150064      0.53941       0.2948
_SET2_     ENSG00000106327     7  100218039  100240402     35       8  150064       3.3809    0.0003612
_SET2_     ENSG00000172354     7  100271154  100276797      8       5  150064       3.5406   0.00019963
_SET2_     ENSG00000087085     7  100487615  100494594     14       5  150064       3.1618    0.0007841
_SET2_     ENSG00000160993     7  102096685  102105323     28       7  150064       1.6728     0.047181
_SET2_     ENSG00000004059     7  127228399  127231759     11       4  150064       1.8153      0.03474
_SET2_     ENSG00000197157     7  127292234  127732661    723      32  150064       3.1771   0.00074365
_SET2_     ENSG00000106348     7  128032331  128050306     59      14  150064       1.9608     0.024954
_SET2_     ENSG00000064419     7  128594948  128695198    232      20  150064       2.8752    0.0020191
_SET2_     ENSG00000106123     7  142552792  142568847     45       9  150064     0.054919       0.4781
_SET2_     ENSG00000159784     7  143050493  143059863     14       7  150064     -0.43066      0.66664
_SET2_     ENSG00000159840     7  143078173  143088204     34      12  150064     -0.30042      0.61807
_SET2_     ENSG00000171130     7  149570057  149577784     34       4  150064     -0.38741      0.65077
_SET2_     ENSG00000055118     7  150642049  150675403     76      13  150064     0.092861      0.46301
_SET2_     ENSG00000213199     7  150745379  150749843      8       5  150064       1.2177      0.11167
_SET2_     ENSG00000082014     7  150935850  150974982    112      21  150064       1.5811     0.056928
_SET2_     ENSG00000130226     7  153584182  154685995   3560     260  150064       2.1689     0.015046
_SET2_     ENSG00000155093     7  157331750  158380480   4243     226  150064       2.8508    0.0021807
_SET2_     ENSG00000198010     8    1449532    1656642    994      44  150064      0.54951      0.29133
_SET2_     ENSG00000036448     8    1993155    2113475   1084      70  150064       1.6214     0.052468
_SET2_     ENSG00000061337     8   20103676   20161474    240      41  150064      0.10891      0.45664
_SET2_     ENSG00000168546     8   21547915   21669869    276      50  150064     0.063921      0.47452
_SET2_     ENSG00000158856     8   21906506   21940038    125      14  150064      0.43782      0.33076
_SET2_     ENSG00000173566     8   21964383   21966932      5       2  150064     -0.40291      0.65649
_SET2_     ENSG00000147439     8   22477931   22526661    126      15  150064     -0.15983      0.56349
_SET2_     ENSG00000008853     8   22844930   22877712     81      19  150064     -0.40156        0.656
_SET2_     ENSG00000120899     8   27168999   27316903    426      24  150064       2.9208    0.0017458
_SET2_     ENSG00000012232     8   28457986   28613116    324      32  150064     -0.79805      0.78758
_SET2_     ENSG00000133878     8   33448856   33457624     19       4  150064    0.0062108      0.49752
_SET2_     ENSG00000169122     8   58907068   59116838    565      51  150064      0.15847      0.43704
_SET2_     ENSG00000178860     8   72753784   72756703      9       4  150064      -1.3467      0.91096
_SET2_     ENSG00000079102     8   92967203   93115514    179       8  150064      -0.8545      0.80359
_SET2_     ENSG00000176406     8  104512976  105268322   2519      28  150064       1.3172     0.093892
_SET2_     ENSG00000153317     8  131064353  131455906   1284      38  150064       3.7217   9.8932e-05
_SET2_     ENSG00000184156     8  133133108  133493200   1276      91  150064       1.4851     0.068757
_SET2_     ENSG00000008513     8  134467091  134584183    471      70  150064       1.8196     0.034413
_SET2_     ENSG00000167632     8  140742586  141468678   2387     161  150064       1.1544      0.12417
_SET2_     ENSG00000105339     8  142127377  142205907    174      36  150064       1.6178     0.052855
_SET2_     ENSG00000160932     8  144099399  144105249     15       5  150064       1.6461     0.049875
_SET2_     ENSG00000176956     8  144239331  144242128      6       2  150064       4.0834   2.2191e-05
_SET2_     ENSG00000104522     8  144694788  144700218     21       5  150064       1.0333      0.15073
_SET2_     ENSG00000179950     8  144898514  144912029     24       5  150064        1.725     0.042263
_SET2_     ENSG00000178719     8  145064226  145067583      5       2  150064     -0.24997       0.5987
_SET2_     ENSG00000197858     8  145137493  145141119      4       1  150064     -0.16252      0.56455
_SET2_     ENSG00000160948     8  145649000  145653931      7       2  150064       1.7796     0.037572
_SET2_     ENSG00000165271     9   33461439   33473928     29       9  150064     -0.62238      0.73315
_SET2_     ENSG00000198722     9   35161999   35405335    405      23  150064       2.7156    0.0033082
_SET2_     ENSG00000198853     9   35490124   35561895    116      20  150064        2.224     0.013074
_SET2_     ENSG00000107140     9   35605367   35610038      5       3  150064       2.7291    0.0031753
_SET2_     ENSG00000107175     9   35732332   35737001      6       4  150064    -0.091993      0.53665
_SET2_     ENSG00000137103     9   35814448   35854844     74      13  150064      0.59225      0.27684
_SET2_     ENSG00000156345     9   90581356   90589668     17       5  150064      -1.2577      0.89576
_SET2_     ENSG00000148082     9   91628060   91793682    499      37  150064    -0.056436       0.5225
_SET2_     ENSG00000136928     9  101050391  101471479   1676     132  150064       5.0262   2.5014e-07
_SET2_     ENSG00000095203     9  111934255  112083244    384      46  150064      0.29352      0.38456
_SET2_     ENSG00000119522     9  126141933  126692431   1362      52  150064     -0.58423      0.72047
_SET2_     ENSG00000136854     9  130374544  130457460     93      17  150064     -0.52174      0.69907
_SET2_     ENSG00000136807     9  130547958  130553066     10       3  150064     -0.35901      0.64021
_SET2_     ENSG00000257524     9  130630143  130649066     42      14  150064      0.97113      0.16574
_SET2_     ENSG00000136908     9  130697378  130700763      6       1  150064      0.31778      0.37533
_SET2_     ENSG00000148334     9  130882972  130890741      4       2  150064      0.41426      0.33934
_SET2_     ENSG00000171159     9  130922539  130926207      5       1  150064      -1.3128      0.90538
_SET2_     ENSG00000148337     9  130928343  130966662     88      10  150064       2.5209    0.0058524
_SET2_     ENSG00000106976     9  130965658  131017527    109      18  150064       2.2671     0.011692
_SET2_     ENSG00000160445     9  131492065  131534693     42       7  150064       3.8744   5.3442e-05
_SET2_     ENSG00000107021     9  131549483  131572711     75       9  150064        4.128   1.8294e-05
_SET2_     ENSG00000167136     9  131580753  131584956     10       3  150064       3.6688   0.00012183
_SET2_     ENSG00000148341     9  131769315  131790582     26       7  150064      0.47613      0.31699
_SET2_     ENSG00000119383     9  131873229  131911225     90       4  150064       2.5272    0.0057483
_SET2_     ENSG00000148331     9  132399171  132404444     14       5  150064     -0.25158      0.59932
_SET2_     ENSG00000136878     9  132596977  132644107    355      13  150064      0.96275      0.16784
_SET2_     ENSG00000107130     9  132934857  132999583    232      27  150064       2.2524     0.012148
_SET2_     ENSG00000130707     9  133320316  133376661    144      29  150064       1.8459     0.032451
_SET2_     ENSG00000130714     9  134378289  134399193     83       7  150064     -0.12968      0.55159
_SET2_     ENSG00000107263     9  134452157  134615461    431      27  150064     -0.37638      0.64668
_SET2_     ENSG00000165699     9  135766735  135820020    115      17  150064     -0.43778      0.66923
_SET2_     ENSG00000160326     9  136336217  136344259     25       9  150064       2.7492    0.0029874
_SET2_     ENSG00000196422     9  138370925  138380739     28       4  150064     -0.51818      0.69783
_SET2_     ENSG00000122140     9  138391830  138396519     17       5  150064       2.0088     0.022281
_SET2_     ENSG00000130560     9  138824815  138853226    103      13  150064     -0.43822      0.66939
_SET2_     ENSG00000165688     9  139305110  139318213     46       9  150064       2.0723     0.019121
_SET2_     ENSG00000148384     9  139323071  139334274     51       9  150064       1.0225      0.15327
_SET2_     ENSG00000172889     9  139553308  139567130     38       7  150064      0.48451      0.31401
_SET2_     ENSG00000196642     9  139702374  139735639     39       5  150064     -0.54061      0.70561
_SET2_     ENSG00000107281     9  139933922  139940655     13       5  150064        -1.39      0.91773
_SET2_     ENSG00000177239     9  139981379  140003635     42       9  150064     -0.38285      0.64908
_SET2_     ENSG00000176884     9  140032842  140063207     39       6  150064       2.0186     0.021767
_SET2_     ENSG00000176248     9  140069236  140082989     23       2  150064      0.92535      0.17739
_SET2_     ENSG00000176101     9  140083099  140084822      4       1  150064      0.90304      0.18325
_SET2_     ENSG00000212864     9  140114707  140116033      2       1  150064      -0.3019      0.61864
_SET2_     ENSG00000188229     9  140135665  140138159      4       2  150064       1.3482     0.088798
_SET2_     ENSG00000188986     9  140149625  140167998     73       8  150064        1.435     0.075642
_SET2_     ENSG00000165802     9  140342022  140353786     19       9  150064      -1.3645      0.91379
_SET2_     ENSG00000148408     9  140772241  141019076    444      24  150064      0.42657      0.33485
_SET2_     ENSG00000183049    10   12391481   12877545   2030     170  150064       2.8327    0.0023081
_SET2_     ENSG00000197444    10   50942689   50970425     84      11  150064     -0.69923       0.7578
_SET2_     ENSG00000156515    10   71029740   71161638    513      61  150064       0.0697      0.47222
_SET2_     ENSG00000172731    10   72058729   72142382    318      29  150064      0.32832      0.37134
_SET2_     ENSG00000197746    10   73576055   73611126    125      20  150064     -0.67186      0.74916
_SET2_     ENSG00000107742    10   73818793   73848790     91      11  150064       1.9314     0.026717
_SET2_     ENSG00000176986    10   75504120   75531919     34       6  150064      0.48766       0.3129
_SET2_     ENSG00000156113    10   78629359   79398353   2203     147  150064       2.8341    0.0022976
_SET2_     ENSG00000122359    10   81910645   81965328    222      19  150064     -0.13821      0.55496
_SET2_     ENSG00000173267    10   88718375   88723017     18       4  150064      -1.7012      0.95555
_SET2_     ENSG00000138207    10   95351444   95361501     48       6  150064       1.2417      0.10717
_SET2_     ENSG00000269891    10   98757795   99052413    883      77  150064       1.2638      0.10316
_SET2_     ENSG00000052749    10   99116115   99161127    198       8  150064       1.8157      0.03471
_SET2_     ENSG00000155229    10   99218081   99258551     77      15  150064     -0.27114      0.60686
_SET2_     ENSG00000119946    10  101088856  101154087    141      24  150064       2.5425    0.0055025
_SET2_     ENSG00000075826    10  102246399  102289628     67       5  150064       1.0419      0.14873
_SET2_     ENSG00000166135    10  102288829  102319755     84       4  150064      0.81268       0.2082
_SET2_     ENSG00000166167    10  103113820  103317078    446      16  150064       2.7783    0.0027323
_SET2_     ENSG00000107833    10  103541082  103543170      3       1  150064       2.0408     0.020637
_SET2_     ENSG00000120049    10  103585731  103603677     31      11  150064       4.5343   2.8893e-06
_SET2_     ENSG00000166189    10  103825147  103827792      3       2  150064      0.73789      0.23029
_SET2_     ENSG00000148840    10  103892787  103910082     23       9  150064       2.4732    0.0066961
_SET2_     ENSG00000107862    10  104005289  104142656    216      24  150064       1.7966     0.036203
_SET2_     ENSG00000059915    10  104162376  104181296     25      10  150064       2.0311     0.021123
_SET2_     ENSG00000107872    10  104178946  104182893      4       2  150064       1.5529     0.060228
_SET2_     ENSG00000188690    10  127477146  127511817     77       5  150064       2.3244     0.010053
_SET2_     ENSG00000151640    10  134000404  134019280     66      13  150064       1.0909      0.13765
_SET2_     ENSG00000130640    10  135093135  135125841     84      12  150064      0.58631      0.27884
_SET2_     ENSG00000130643    10  135138927  135150475     22       6  150064       1.9087     0.028148
_SET2_     ENSG00000130649    10  135333910  135374724    216      15  150064       1.6094     0.053761
_SET2_     ENSG00000177963    11     207511     215113     22       7  150064      -2.1259      0.98324
_SET2_     ENSG00000174775    11     532242     537287     27       6  150064       2.2386     0.012591
_SET2_     ENSG00000177030    11     644233     706715    266      22  150064      0.21831      0.41359
_SET2_     ENSG00000184524    11     787104     790123      6       3  150064      -1.3667      0.91413
_SET2_     ENSG00000177542    11     790475     798316     12       6  150064      -2.7489      0.99701
_SET2_     ENSG00000183020    11     924894    1012239    314      14  150064    -0.066446      0.52649
_SET2_     ENSG00000078902    11    1295601    1330884    132      28  150064       2.4459    0.0072246
_SET2_     ENSG00000174672    11    1411129    1483919    371      34  150064       2.3026     0.010652
_SET2_     ENSG00000184545    11    1575274    1593150     59       7  150064      0.78242      0.21698
_SET2_     ENSG00000117984    11    1773982    1785222     38       8  150064      -1.7432      0.95935
_SET2_     ENSG00000214026    11    1968508    2005752    153      22  150064      -1.0804      0.86002
_SET2_     ENSG00000110628    11    2920951    2946476    109      26  150064      0.41703      0.33833
_SET2_     ENSG00000167323    11    3875757    4114439    600      24  150064     -0.15286      0.56074
_SET2_     ENSG00000166313    11    6416355    6440644     48      18  150064      -2.0793      0.98121
_SET2_     ENSG00000110171    11    6469843    6495689     52      11  150064      -1.1429      0.87345
_SET2_     ENSG00000166402    11    8040791    8127659    294      44  150064     -0.14333      0.55699
_SET2_     ENSG00000133816    11   12115543   12285334    669      69  150064       1.6794     0.046541
_SET2_     ENSG00000006071    11   17414432   17498449    296      30  150064        2.256     0.012037
_SET2_     ENSG00000129159    11   17756359   17804602    139      21  150064      0.44005      0.32995
_SET2_     ENSG00000129158    11   17809595   18034709    443      39  150064       2.8985     0.001875
_SET2_     ENSG00000135372    11   34127149   34169217     84       6  150064       3.1868   0.00071924
_SET2_     ENSG00000179431    11   35639735   35642419      3       2  150064      -0.9379      0.82585
_SET2_     ENSG00000175264    11   45670427   45687172     47       8  150064      0.94472       0.1724
_SET2_     ENSG00000121671    11   45868669   45904798     68      14  150064      0.39649      0.34587
_SET2_     ENSG00000175224    11   46638826   46696368     48       7  150064       6.3102    1.393e-10
_SET2_     ENSG00000149182    11   47185848   47198676     22       7  150064       3.8656   5.5416e-05
_SET2_     ENSG00000110514    11   47290712   47351582    137      15  150064       1.5585     0.059555
_SET2_     ENSG00000149136    11   57093459   57103351     19       4  150064      0.19389      0.42313
_SET2_     ENSG00000110107    11   60658202   60674060     30       6  150064      0.14176      0.44364
_SET2_     ENSG00000006118    11   60691935   60704631     48       6  150064      -0.7425      0.77111
_SET2_     ENSG00000134780    11   61447905   61514473    128      18  150064       1.1095       0.1336
_SET2_     ENSG00000149541    11   62382768   62389647      7       3  150064      -0.5779      0.71833
_SET2_     ENSG00000185085    11   62414320   62420774      4       2  150064       1.0381      0.14961
_SET2_     ENSG00000072518    11   63606400   63678491    113      11  150064       4.3988    5.443e-06
_SET2_     ENSG00000167770    11   63753325   63769283     27       5  150064       3.7587   8.5408e-05
_SET2_     ENSG00000002330    11   64037302   64052176     22      10  150064         1.46      0.07214
_SET2_     ENSG00000110076    11   64373646   64490660    163      17  150064       1.7893     0.036779
_SET2_     ENSG00000068831    11   64494383   64512928     23       4  150064      -0.6691      0.74828
_SET2_     ENSG00000133895    11   64570982   64578766     12       4  150064     -0.53893      0.70503
_SET2_     ENSG00000110046    11   64662007   64684722     40       4  150064       4.4396   4.5065e-06
_SET2_     ENSG00000068971    11   64685025   64701945     34       7  150064       5.3538   4.3066e-08
_SET2_     ENSG00000149823    11   64856796   64879332     36      11  150064      0.46146      0.32223
_SET2_     ENSG00000149809    11   64879317   64883856      8       2  150064      0.75792      0.22425
_SET2_     ENSG00000014216    11   64948037   64979477     60      11  150064    -0.064614      0.52576
_SET2_     ENSG00000173465    11   65337901   65341413      6       2  150064       0.2534      0.39998
_SET2_     ENSG00000172757    11   65590493   65629497     79      16  150064       1.2587      0.10407
_SET2_     ENSG00000175602    11   65657875   65659105      2       1  150064       1.6887     0.045637
_SET2_     ENSG00000175573    11   65684279   65686588      5       1  150064      -1.7347       0.9586
_SET2_     ENSG00000087365    11   65818200   65836779     29       5  150064       1.9903     0.023281
_SET2_     ENSG00000175115    11   65837834   66012218    312      18  150064      0.92298      0.17801
_SET2_     ENSG00000174996    11   66024765   66035331     16       5  150064       1.0663      0.14314
_SET2_     ENSG00000174903    11   66036004   66044963     19       6  150064      0.33093      0.37035
_SET2_     ENSG00000256349    11   66276550   66301084     55       7  150064       2.5878    0.0048301
_SET2_     ENSG00000174080    11   66330934   66336312     14       3  150064       3.0748    0.0010533
_SET2_     ENSG00000173898    11   66452719   66496697     39      18  150064       3.7563   8.6234e-05
_SET2_     ENSG00000173715    11   66511922   66610987     98      22  150064       3.0965   0.00097897
_SET2_     ENSG00000173621    11   66624118   66627946      2       1  150064       1.9404     0.026165
_SET2_     ENSG00000173227    11   66774249   66818334     49      18  150064      0.78935      0.21495
_SET2_     ENSG00000172531    11   67165654   67188654     46       9  150064      0.19673      0.42202
_SET2_     ENSG00000110711    11   67250512   67258574     10       3  150064      0.35179       0.3625
_SET2_     ENSG00000110697    11   67259239   67273734     12       7  150064      0.83849      0.20088
_SET2_     ENSG00000110717    11   67798084   67804111     13       5  150064        0.865      0.19352
_SET2_     ENSG00000162105    11   70313961   70963623   1957     131  150064       1.5078     0.065807
_SET2_     ENSG00000137522    11   71639747   71708643    171       8  150064       1.3366     0.090682
_SET2_     ENSG00000110200    11   71817424   71823826      8       2  150064       1.6871     0.045794
_SET2_     ENSG00000186642    11   72287185   72385635    283      29  150064      0.84993      0.19768
_SET2_     ENSG00000110237    11   73019334   73080136    143      11  150064       2.1325     0.016485
_SET2_     ENSG00000214517    11   73882144   73965748    167      11  150064      0.17844      0.42919
_SET2_     ENSG00000158555    11   75145685   75236948    222      20  150064      0.60216      0.27353
_SET2_     ENSG00000149260    11   76777979   76837201    167      32  150064     -0.61136      0.72952
_SET2_     ENSG00000137726    11  117707693  117748201    137      22  150064     -0.62486      0.73397
_SET2_     ENSG00000149428    11  118914900  118927913     21       6  150064       2.5187    0.0058894
_SET2_     ENSG00000172375    11  118972908  118989252     44       8  150064       1.1672      0.12156
_SET2_     ENSG00000172350    11  119019722  119033360     25       6  150064      0.32742      0.37167
_SET2_     ENSG00000154096    11  119288090  119295695     19       3  150064      0.27472      0.39176
_SET2_     ENSG00000166257    11  123499895  123525952    108      21  150064       0.5438      0.29329
_SET2_     ENSG00000154146    11  124609742  124617106     11       2  150064       5.7948   3.4192e-09
_SET2_     ENSG00000165495    11  125034583  125303285    811      83  150064      0.97905      0.16378
_SET2_     ENSG00000134909    11  128834955  129149219    820      28  150064       2.4484    0.0071749
_SET2_     ENSG00000134917    11  130274820  130298888     82      22  150064      -1.4603      0.92789
_SET2_     ENSG00000010295    12    6647541    6665239     51       7  150064       -1.084      0.86083
_SET2_     ENSG00000089693    12    6857170    6876641     54       9  150064       2.3648    0.0090199
_SET2_     ENSG00000159335    12    6874682    6880116      9       2  150064       1.5198     0.064281
_SET2_     ENSG00000250510    12    6930711    6939136     17       7  150064      0.28571      0.38755
_SET2_     ENSG00000111667    12    6961292    6975796     10       4  150064      -0.3942      0.65328
_SET2_     ENSG00000139182    12    7282294    7311541     55      10  150064       2.2323     0.012796
_SET2_     ENSG00000139197    12    7341281    7371170    112      14  150064       1.8642     0.031149
_SET2_     ENSG00000048540    12   16701307   16763528     65      20  150064    -0.010614      0.50423
_SET2_     ENSG00000110888    12   30862486   30907885    140      16  150064       1.8261     0.033917
_SET2_     ENSG00000174233    12   49159975   49182820     40       5  150064       2.4096    0.0079858
_SET2_     ENSG00000167535    12   49207577   49222724     27      13  150064       1.9182     0.027543
_SET2_     ENSG00000134285    12   49315301   49320257      9       3  150064      -1.0241      0.84711
_SET2_     ENSG00000134287    12   49329506   49351334     76       9  150064     -0.72161      0.76473
_SET2_     ENSG00000181418    12   49388932   49393092      5       2  150064       1.6529     0.049176
_SET2_     ENSG00000123416    12   49521565   49525180      5       1  150064    -0.070208      0.52799
_SET2_     ENSG00000187778    12   49950327   49961936     19       5  150064       2.6213    0.0043801
_SET2_     ENSG00000135472    12   50260679   50298000    106      23  150064      -1.0672      0.85705
_SET2_     ENSG00000184271    12   51580719   51611477     81      18  150064       1.0027      0.15801
_SET2_     ENSG00000135503    12   52345451   52390862     76      13  150064     -0.66525      0.74705
_SET2_     ENSG00000167779    12   53491220   53496129      8       5  150064       1.7179     0.042903
_SET2_     ENSG00000182544    12   53645035   53648189     10       3  150064       2.2498     0.012231
_SET2_     ENSG00000139637    12   53693470   53700961      9       3  150064    -0.021132      0.50843
_SET2_     ENSG00000139625    12   53874274   53893847     15       8  150064       3.3356   0.00042561
_SET2_     ENSG00000123360    12   54943134   54973023     83      22  150064      0.35904      0.35978
_SET2_     ENSG00000135447    12   54969171   54982443     38       8  150064       1.1584      0.12335
_SET2_     ENSG00000065357    12   56321103   56347811     20       6  150064      0.55891      0.28811
_SET2_     ENSG00000139613    12   56556767   56583351     21       9  150064     0.018346      0.49268
_SET2_     ENSG00000139579    12   56615799   56623638      9       4  150064     0.062176      0.47521
_SET2_     ENSG00000062485    12   56665483   56694176     40       4  150064       1.7435      0.04062
_SET2_     ENSG00000166886    12   57482677   57489259     14       8  150064       5.0689   2.0001e-07
_SET2_     ENSG00000166888    12   57489191   57525922     67      13  150064       3.5333   0.00020522
_SET2_     ENSG00000179912    12   57643392   57824788    251      16  150064       2.9306    0.0016914
_SET2_     ENSG00000166986    12   57869228   57911352     83      10  150064     -0.53028      0.70204
_SET2_     ENSG00000178498    12   57998405   58003587      9       5  150064      0.61782      0.26835
_SET2_     ENSG00000135454    12   58017193   58027138     22       5  150064      0.77801      0.21828
_SET2_     ENSG00000111696    12  104164231  104234975    327      20  150064       2.4973    0.0062575
_SET2_     ENSG00000111249    12  111471828  111788358    421      31  150064     -0.48353      0.68564
_SET2_     ENSG00000089169    12  113008184  113336686    659      59  150064        1.171       0.1208
_SET2_     ENSG00000139405    12  113623331  113630173     12       2  150064      0.34748      0.36412
_SET2_     ENSG00000088992    12  117476728  117537284    228      20  150064       1.0578      0.14507
_SET2_     ENSG00000089220    12  118573663  118583389     28       8  150064       3.4723   0.00025797
_SET2_     ENSG00000122966    12  120123595  120315095    482      30  150064       3.2682   0.00054117
_SET2_     ENSG00000135127    12  120427673  120532298    211      16  150064      0.62223      0.26689
_SET2_     ENSG00000022840    12  120971283  121015397    148      20  150064      0.15383      0.43887
_SET2_     ENSG00000157782    12  121078355  121105127    108      22  150064       2.7612    0.0028792
_SET2_     ENSG00000110931    12  121675497  121736111    177      32  150064       2.7153    0.0033113
_SET2_     ENSG00000139725    12  122215664  122241309     62       7  150064       1.4569     0.072578
_SET2_     ENSG00000110987    12  122457328  122499948    113      23  150064       3.5783   0.00017293
_SET2_     ENSG00000150967    12  123405498  123466196     54      13  150064       6.1038   5.1773e-10
_SET2_     ENSG00000256028    12  123459867  123467454      7       2  150064       5.9474   1.3622e-09
_SET2_     ENSG00000119242    12  124403207  124457378    117      10  150064       4.5698   2.4408e-06
_SET2_     ENSG00000196498    12  124808961  125052135    817     103  150064       1.7181     0.042889
_SET2_     ENSG00000081760    12  125549925  125627873    229      27  150064      -0.4284      0.66582
_SET2_     ENSG00000060709    12  130880682  131200826   1475     139  150064       1.4998     0.066829
_SET2_     ENSG00000177169    12  132379196  132407712     68      11  150064     -0.43537      0.66835
_SET2_     ENSG00000184967    12  132628993  132637013     18       9  150064      -1.6188      0.94726
_SET2_     ENSG00000090615    12  133345495  133405444    248      23  150064         1.94     0.026187
_SET2_     ENSG00000179611    13   44542560   44545335     29       5  150064       3.2867   0.00050692
_SET2_     ENSG00000165300    13   88324870   88331871      5       3  150064      0.76621      0.22177
_SET2_     ENSG00000041515    13  109248500  109860355   2487     151  150064       2.2967     0.010819
_SET2_     ENSG00000126217    13  113548692  113754053    850      75  150064      0.26507      0.39548
_SET2_     ENSG00000183087    13  114523522  114567046    201      20  150064     -0.66814      0.74798
_SET2_     ENSG00000100888    14   21853353   21924285    125      12  150064       1.3525     0.088115
_SET2_     ENSG00000092068    14   23594504   23652883    140      31  150064      0.50653      0.30624
_SET2_     ENSG00000092096    14   23815515   23822121      7       3  150064       0.2589      0.39786
_SET2_     ENSG00000213983    14   24028774   24037279      5       3  150064      0.66683      0.25244
_SET2_     ENSG00000100884    14   24540046   24547309     10       4  150064       1.1594      0.12315
_SET2_     ENSG00000092098    14   24615892   24629870     24      10  150064       1.5353     0.062357
_SET2_     ENSG00000100949    14   24734744   24740945     20       4  150064       2.2208     0.013181
_SET2_     ENSG00000139874    14   38677204   38682272     10       3  150064      -1.1149      0.86756
_SET2_     ENSG00000070182    14   65213002   65346601    509      42  150064      0.15848      0.43704
_SET2_     ENSG00000139998    14   65412532   65439494     81      14  150064     -0.50249      0.69234
_SET2_     ENSG00000072110    14   69340860   69446157    411      43  150064      0.52494      0.29981
_SET2_     ENSG00000255994    14   70037483   70038032      1       1  150064     -0.32603       0.6278
_SET2_     ENSG00000006432    14   71189243   71276251    315      23  150064        1.954      0.02535
_SET2_     ENSG00000197555    14   71787166   72207946    603      32  150064       3.5428   0.00019797
_SET2_     ENSG00000165553    14   77731826   77737655     10       5  150064       2.4216    0.0077252
_SET2_     ENSG00000100605    14   93403259   93582665    551      36  150064    -0.077943      0.53106
_SET2_     ENSG00000036530    14  100150641  100193638    112      15  150064      0.92446      0.17762
_SET2_     ENSG00000196405    14  100437786  100610573    480      29  150064     0.063636      0.47463
_SET2_     ENSG00000176473    14  100842755  100996640    238      25  150064      0.25249      0.40033
_SET2_     ENSG00000183092    14  101003486  101053750    120      17  150064       1.4547     0.072874
_SET2_     ENSG00000197102    14  102430865  102517129    169      20  150064      0.82674      0.20419
_SET2_     ENSG00000131323    14  103243813  103377837    284      19  150064       2.3989    0.0082219
_SET2_     ENSG00000198752    14  103398716  103523799    332      32  150064       1.1725       0.1205
_SET2_     ENSG00000166165    14  103985996  103989448      6       2  150064       3.5426   0.00019813
_SET2_     ENSG00000088808    14  104200089  104313927    260      11  150064       6.5579    2.728e-11
