# ALPHA = 0.05
# TOT_SETS = 14


# _SET1_ SET = blue
# _SET1_ NGENES = 1012
# _SET1_ P = 0.00311838
_SET1_     GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
_SET1_     ENSG00000132972    13   25338290   25454059    408      23  23347     -0.10834      0.54314
_SET1_     ENSG00000120659    13   43136872   43182149    138      20  23347     0.012605      0.49497
_SET1_     ENSG00000152207    13   49280951   49283498     11       3  23347        2.939    0.0016465
_SET1_     ENSG00000123171    13   52436117   52440366     11       3  23347     0.029016      0.48843
_SET1_     ENSG00000125255    13  103696350  103719196    158      26  23347     -0.34303      0.63421
_SET1_     ENSG00000126231    13  113812968  113826694     42       6  23347     0.023172      0.49076
_SET1_     ENSG00000169397    14   21359558   21360507      3       1  23347       1.2746      0.10122
_SET1_     ENSG00000165794    14   21467414   21470030     11       5  23347       2.5131    0.0059834
_SET1_     ENSG00000092200    14   21756098   21819460    240      31  23347     -0.47017      0.68088
_SET1_     ENSG00000157227    14   23305766   23318236     46      20  23347      0.95682      0.16933
_SET1_     ENSG00000166090    14   23842018   23845612     13       6  23347       1.3942     0.081622
_SET1_     ENSG00000136305    14   24774302   24780636     18       6  23347       0.2082      0.41754
_SET1_     ENSG00000100448    14   25042728   25045466      8       3  23347      0.29296      0.38478
_SET1_     ENSG00000100450    14   25075686   25078905      7       5  23347      -0.3494      0.63661
_SET1_     ENSG00000100453    14   25100160   25103473     24       3  23347     -0.87619      0.80954
_SET1_     ENSG00000198807    14   37126773   37148920     86      18  23347     -0.93093      0.82406
_SET1_     ENSG00000176153    14   65405870   65409531     15       6  23347      -2.1855      0.98557
_SET1_     ENSG00000100558    14   67853700   67878917    103      19  23347      0.22871      0.40955
_SET1_     ENSG00000100652    14   70242134   70264006     49       9  23347       1.3599     0.086924
_SET1_     ENSG00000134007    14   70989075   71001732     47       9  23347      0.67858       0.2487
_SET1_     ENSG00000119686    14   76044960   76129557    240      39  23347       1.2597      0.10388
_SET1_     ENSG00000170099    14   94770585   94789731     87      16  23347     -0.96528       0.8328
_SET1_     ENSG00000100665    14   95027428   95036250     41       8  23347      -0.1328      0.55282
_SET1_     ENSG00000188488    14   95027779   95059457    199      21  23347     -0.41602       0.6613
_SET1_     ENSG00000187621    14   96116835   96146170    164      29  23347     -0.72245      0.76499
_SET1_     ENSG00000213231    14   96152754   96158980     37      14  23347      0.76556      0.22197
_SET1_     ENSG00000100721    14   96176304   96180533     11       3  23347      0.22596      0.41062
_SET1_     ENSG00000185559    14  101192042  101201539     30      14  23347       2.3038     0.010618
_SET1_     ENSG00000170779    14  105475910  105487485     68       7  23347       2.1215      0.01694
_SET1_     ENSG00000185823    15   24920541   24928593     26       8  23347      0.45564      0.32433
_SET1_     ENSG00000159248    15   35043233   35047166      9       4  23347      -1.3284      0.90797
_SET1_     ENSG00000166143    15   41107650   41120907     28       7  23347     -0.58501      0.72073
_SET1_     ENSG00000166145    15   41136216   41150405     46       8  23347       -0.716        0.763
_SET1_     ENSG00000137877    15   42140345   42186275    164      32  23347       1.9755     0.024107
_SET1_     ENSG00000166947    15   43398423   43513481    165      43  23347      0.98137       0.1632
_SET1_     ENSG00000104055    15   43524793   43559055     62      10  23347     -0.11486      0.54572
_SET1_     ENSG00000140279    15   45384848   45406542     53       8  23347      0.50351       0.3073
_SET1_     ENSG00000137857    15   45422131   45457774    107      19  23347      0.68942      0.24528
_SET1_     ENSG00000140287    15   50534144   50558223     66      18  23347      0.26875      0.39406
_SET1_     ENSG00000137869    15   51500254   51630807    423      35  23347        1.224      0.11048
_SET1_     ENSG00000169856    15   53049637   53083273    100      28  23347      0.34101      0.36655
_SET1_     ENSG00000140297    15   59887074   59932438    239      32  23347      0.66573      0.25279
_SET1_     ENSG00000137868    15   74471807   74504608     96      17  23347       1.2662      0.10272
_SET1_     ENSG00000140481    15   74509613   74628813    445      39  23347        2.075     0.018992
_SET1_     ENSG00000140505    15   75041185   75048543     15       6  23347       1.0168      0.15463
_SET1_     ENSG00000167173    15   75487984   75504510     29       7  23347     -0.83193      0.79728
_SET1_     ENSG00000080644    15   78885394   78913637    104      15  23347     -0.80274      0.78894
_SET1_     ENSG00000172349    15   81451916   81605104    501      38  23347       1.3594     0.087012
_SET1_     ENSG00000169594    15   83924655   83953466     56      14  23347       1.8892     0.029435
_SET1_     ENSG00000156222    15   85427885   85518876    477      55  23347      0.68908      0.24539
_SET1_     ENSG00000157766    15   89346674   89418585    300      56  23347     -0.14763      0.55868
_SET1_     ENSG00000140548    15   90544624   90625438    239      32  23347     -0.88176      0.81105
_SET1_     ENSG00000196557    16    1203241    1271771    450      63  23347      0.64616      0.25909
_SET1_     ENSG00000116176    16    1271651    1275257     34      11  23347     -0.88035      0.81066
_SET1_     ENSG00000140986    16    1993975    2007607     91      34  23347      -0.3888      0.65129
_SET1_     ENSG00000007038    16    2867164    2876305     21       6  23347      0.17775      0.42946
_SET1_     ENSG00000131650    16    3013945    3018384     23       6  23347      0.71906      0.23605
_SET1_     ENSG00000127564    16    3018025    3030540     30      13  23347       1.0562      0.14543
_SET1_     ENSG00000168124    16    3254247    3255188      3       1  23347      0.63784      0.26179
_SET1_     ENSG00000168158    16    3405889    3406924      7       3  23347      0.84729      0.19842
_SET1_     ENSG00000166246    16    4784273    4799397     65       8  23347      0.56491      0.28607
_SET1_     ENSG00000185338    16   11348262   11350036      5       3  23347        3.171   0.00075963
_SET1_     ENSG00000178279    16   11361605   11363390      8       3  23347       5.1457   1.3325e-07
_SET1_     ENSG00000175646    16   11374693   11375207      2       1  23347       1.5666       0.0586
_SET1_     ENSG00000091262    16   16242785   16317379    331      42  23347      -0.9415      0.82678
_SET1_     ENSG00000169347    16   20320894   20339130     57      14  23347     -0.83465      0.79804
_SET1_     ENSG00000169344    16   20344374   20367623     87      15  23347     -0.33946      0.63287
_SET1_     ENSG00000183747    16   20462783   20498991    166      19  23347       1.8025      0.03573
_SET1_     ENSG00000005187    16   20621565   20808903    558      28  23347     -0.34264      0.63407
_SET1_     ENSG00000103310    16   21208773   21225831     48      14  23347      -1.4757      0.92998
_SET1_     ENSG00000168447    16   23289552   23392620    333      53  23347       1.8607     0.031395
_SET1_     ENSG00000134398    16   23701647   23724821     60      18  23347      -0.6034      0.72688
_SET1_     ENSG00000166869    16   23765948   23770272      7       4  23347      0.93154      0.17579
_SET1_     ENSG00000103375    16   25227052   25240261     68      10  23347       1.4089     0.079427
_SET1_     ENSG00000103522    16   27413483   27462115    200      38  23347      -1.1663      0.87825
_SET1_     ENSG00000177548    16   28915742   28947847     53      17  23347       5.4123   3.1115e-08
_SET1_     ENSG00000177455    16   28943260   28950667     10       5  23347       4.0359   2.7196e-05
_SET1_     ENSG00000149922    16   30097114   30103208     13       7  23347     -0.35094      0.63718
_SET1_     ENSG00000180209    16   30382255   30389312     12       5  23347       1.1039      0.13483
_SET1_     ENSG00000156858    16   30662038   30667761      4       2  23347       1.9064     0.028302
_SET1_     ENSG00000151006    16   31094746   31100949     12       3  23347      -0.2163      0.58562
_SET1_     ENSG00000052344    16   31142756   31147083      7       4  23347      0.11267      0.45515
_SET1_     ENSG00000140675    16   31494323   31502181     11       6  23347     -0.41837      0.66216
_SET1_     ENSG00000169877    16   31539185   31540124      6       3  23347      0.21885      0.41338
_SET1_     ENSG00000176842    16   54964774   54968397      9       3  23347       0.4635       0.3215
_SET1_     ENSG00000070915    16   56899119   56949762    277      40  23347      0.23956      0.40534
_SET1_     ENSG00000087237    16   56995762   57017757    112      28  23347      0.80439      0.21059
_SET1_     ENSG00000102962    16   57392684   57400102     37      12  23347      0.54262       0.2937
_SET1_     ENSG00000182885    16   57702099   57723975    114      28  23347      -1.3071      0.90441
_SET1_     ENSG00000166589    16   66942025   66952887     22       7  23347       2.6936    0.0035342
_SET1_     ENSG00000205250    16   67226072   67232821     14       6  23347     -0.75282      0.77422
_SET1_     ENSG00000159723    16   67516474   67517716      3       1  23347      -1.3239      0.90723
_SET1_     ENSG00000141086    16   67961543   67966317      3       2  23347      -0.2506      0.59894
_SET1_     ENSG00000141096    16   68009566   68014732      9       5  23347      0.17458       0.4307
_SET1_     ENSG00000167261    16   68021297   68034489     21       7  23347     -0.93561      0.82526
_SET1_     ENSG00000140835    16   71559136   71572649     23      12  23347      0.28322       0.3885
_SET1_     ENSG00000118557    16   72146056   72210777    204      23  23347     0.069658      0.47223
_SET1_     ENSG00000168928    16   75237994   75241083     11       6  23347     -0.26388      0.60406
_SET1_     ENSG00000086696    16   82068609   82132139    192      31  23347     -0.73813      0.76978
_SET1_     ENSG00000131153    16   85709804   85723679     62      11  23347      0.89706      0.18484
_SET1_     ENSG00000176678    16   86609974   86615303     20      10  23347      -0.6557      0.74399
_SET1_     ENSG00000221819    16   90095316   90096309      8       3  23347      0.62929      0.26458
_SET1_     ENSG00000074660    17    1537152    1549041     35      12  23347      0.40113      0.34416
_SET1_     ENSG00000184166    17    2995352    2996290      4       2  23347       1.0672      0.14293
_SET1_     ENSG00000183024    17    3029878    3030875      1       1  23347      -0.8976       0.8153
_SET1_     ENSG00000172146    17    3118915    3119844      8       4  23347      0.26203      0.39665
_SET1_     ENSG00000180016    17    3300398    3301704      4       2  23347      0.85391      0.19658
_SET1_     ENSG00000108405    17    3799886    3819794     71      17  23347      0.84748      0.19836
_SET1_     ENSG00000074370    17    3827169    3867736    180      26  23347     -0.31617      0.62406
_SET1_     ENSG00000185245    17    4835592    4838325     12       8  23347      0.33751      0.36787
_SET1_     ENSG00000262943    17    6757180    6857426    308      51  23347      0.40631      0.34226
_SET1_     ENSG00000108839    17    6899384    6914055     57       9  23347       1.1149      0.13244
_SET1_     ENSG00000161944    17    7004641    7019019    104      19  23347       3.9139   4.5402e-05
_SET1_     ENSG00000006047    17    7191571    7197934     18       4  23347       1.1045      0.13469
_SET1_     ENSG00000129214    17    7517382    7536700     50      16  23347     -0.54958       0.7087
_SET1_     ENSG00000183914    17    7620672    7737062    410      48  23347        1.463     0.071727
_SET1_     ENSG00000132510    17    7743222    7758114     32      11  23347     -0.93067      0.82399
_SET1_     ENSG00000179593    17    7942335    7952452     60      16  23347      0.13074      0.44799
_SET1_     ENSG00000179148    17    7999218    8022365    112      33  23347      -0.8547      0.80364
_SET1_     ENSG00000198844    17    8213559    8225829     49      14  23347     -0.36789      0.64352
_SET1_     ENSG00000141506    17    8782233    8869029    251      42  23347      0.63098      0.26403
_SET1_     ENSG00000237575    17   26553589   26555091      1       1  23347      -1.9382       0.9737
_SET1_     ENSG00000109072    17   26691290   26700110     27       6  23347       1.1299      0.12926
_SET1_     ENSG00000007216    17   26800311   26824799     53      23  23347     -0.63708      0.73796
_SET1_     ENSG00000109101    17   26833261   26865914    108      23  23347      -1.2041      0.88572
_SET1_     ENSG00000108255    17   27573881   27581512     20       7  23347     -0.24567      0.59703
_SET1_     ENSG00000108576    17   28521337   28563020    100      24  23347      0.40997      0.34091
_SET1_     ENSG00000172156    17   32612687   32615353      8       5  23347       4.3928   5.5956e-06
_SET1_     ENSG00000181374    17   32683471   32685629      3       1  23347      0.23004      0.40903
_SET1_     ENSG00000108702    17   32687347   32690250     13       4  23347      0.95271      0.17037
_SET1_     ENSG00000161570    17   34198495   34207797     21       6  23347       -0.376      0.64654
_SET1_     ENSG00000161572    17   34261522   34270703     45       7  23347     -0.58832      0.72184
_SET1_     ENSG00000161573    17   34303529   34308532     21       6  23347     -0.76759      0.77863
_SET1_     ENSG00000213494    17   34310327   34329100     85      11  23347     0.020133      0.49197
_SET1_     ENSG00000006074    17   34391640   34399392     22       7  23347       1.1551      0.12403
_SET1_     ENSG00000108753    17   36046435   36105237    205      47  23347        1.129      0.12946
_SET1_     ENSG00000174111    17   36508111   36556019    118      20  23347     -0.74525      0.77194
_SET1_     ENSG00000141738    17   37894180   37903544     11       3  23347       1.0876      0.13839
_SET1_     ENSG00000126353    17   38710021   38721724     22      13  23347       1.2481      0.10599
_SET1_     ENSG00000187242    17   39017555   39023462     11       4  23347      0.69987        0.242
_SET1_     ENSG00000108244    17   39078948   39093886     71      12  23347       1.1818      0.11863
_SET1_     ENSG00000188581    17   39196811   39197713     10       4  23347       1.1801      0.11897
_SET1_     ENSG00000131737    17   39533902   39538655     13       7  23347    -0.023354      0.50932
_SET1_     ENSG00000108417    17   39577005   39580775     14       4  23347     0.010963      0.49563
_SET1_     ENSG00000171360    17   39592698   39597173     37       9  23347       0.6336      0.26317
_SET1_     ENSG00000171403    17   39722096   39728310     14       3  23347       1.2604      0.10376
_SET1_     ENSG00000186847    17   39738531   39743173     18       5  23347       1.3523     0.088143
_SET1_     ENSG00000184502    17   39868578   39872221     13       4  23347      0.26501       0.3955
_SET1_     ENSG00000173805    17   39873994   39890896    101      14  23347     -0.16832      0.56683
_SET1_     ENSG00000161610    17   40336078   40337470      1       1  23347      -2.0902       0.9817
_SET1_     ENSG00000068137    17   40819932   40829048     13       7  23347       3.8739    5.355e-05
_SET1_     ENSG00000131482    17   41052814   41065386     36       8  23347        1.762     0.039037
_SET1_     ENSG00000004939    17   42325753   42345509     57      21  23347       2.2541     0.012095
_SET1_     ENSG00000259207    17   45331212   45421658    323      30  23347       2.2402      0.01254
_SET1_     ENSG00000073861    17   45810610   45823485     48      12  23347       1.6739     0.047074
_SET1_     ENSG00000167183    17   46029333   46035244     22       7  23347       1.0378      0.14967
_SET1_     ENSG00000141293    17   46210802   46507637    805      30  23347       2.0566      0.01986
_SET1_     ENSG00000120094    17   46605888   46608359      6       2  23347       1.2855     0.099302
_SET1_     ENSG00000173917    17   46618256   46623441     18       6  23347      0.79964      0.21196
_SET1_     ENSG00000260027    17   46684594   46710934     95      24  23347     -0.30319      0.61913
_SET1_     ENSG00000120068    17   46688739   46692478      8       4  23347      0.13127      0.44778
_SET1_     ENSG00000159184    17   46802125   46806540      8       4  23347     -0.31242      0.62264
_SET1_     ENSG00000108813    17   48046334   48052321     16       4  23347     -0.99527       0.8402
_SET1_     ENSG00000108821    17   48260650   48278993     62      21  23347       1.0919      0.13743
_SET1_     ENSG00000121053    17   56270098   56282535     27      10  23347      0.36458      0.35771
_SET1_     ENSG00000167419    17   56295909   56345879    101      24  23347       1.3472     0.088965
_SET1_     ENSG00000121068    17   59477257   59486827     33       7  23347      0.40157        0.344
_SET1_     ENSG00000173826    17   61600695   61626338     61      16  23347      0.10347      0.45879
_SET1_     ENSG00000213218    17   61949372   61951126      3       2  23347      0.43153      0.33304
_SET1_     ENSG00000136487    17   61957578   61959295      3       2  23347     -0.59562      0.72429
_SET1_     ENSG00000259384    17   61994560   61996179      8       5  23347     0.073757       0.4706
_SET1_     ENSG00000007314    17   62015914   62050278    110      27  23347       1.6739     0.047076
_SET1_     ENSG00000091583    17   64208151   64252643    209      21  23347      0.13769      0.44524
_SET1_     ENSG00000075429    17   64831235   64881603    229      43  23347      0.75384      0.22547
_SET1_     ENSG00000075461    17   64961026   65029514    261      42  23347       -1.287      0.90095
_SET1_     ENSG00000108878    17   65040706   65052909     37      10  23347      -1.4023      0.91959
_SET1_     ENSG00000171595    17   72270386   72311023    173      27  23347     -0.62272      0.73327
_SET1_     ENSG00000167850    17   72537247   72542282     22       6  23347       1.3263     0.092371
_SET1_     ENSG00000170190    17   73083822   73102257     98      17  23347      0.50839      0.30559
_SET1_     ENSG00000167880    17   74000583   74023533     71      16  23347       1.9735      0.02422
_SET1_     ENSG00000129654    17   74132414   74137380      8       3  23347       1.1213      0.13108
_SET1_     ENSG00000176170    17   74372665   74383941     45      17  23347       1.8721     0.030594
_SET1_     ENSG00000070731    17   74559792   74583038    130      18  23347     0.040382      0.48389
_SET1_     ENSG00000089685    17   76210267   76221717     77      12  23347      0.17555      0.43032
_SET1_     ENSG00000167280    17   77071021   77084681    100      21  23347    -0.068243       0.5272
_SET1_     ENSG00000173894    17   77751931   77761782     28      14  23347     -0.10447       0.5416
_SET1_     ENSG00000185527    17   79617489   79630142     89      14  23347     -0.34453      0.63478
_SET1_     ENSG00000215644    17   79762008   79771889     32       9  23347     -0.16995      0.56747
_SET1_     ENSG00000173762    17   80272744   80275478      7       3  23347      0.67173      0.25088
_SET1_     ENSG00000177143    18     580367     581524      5       3  23347     -0.64591      0.74083
_SET1_     ENSG00000176136    18   13824154   13826861     18       4  23347     -0.71185      0.76172
_SET1_     ENSG00000185231    18   13882043   13915706    151      15  23347     -0.53006      0.70197
_SET1_     ENSG00000132874    18   42792960   43263072   1862     118  23347     -0.33503       0.6312
_SET1_     ENSG00000197046    18   43405477   43424045     59      16  23347     -0.21718      0.58596
_SET1_     ENSG00000154832    18   47808713   47814674     12       5  23347      0.82231      0.20545
_SET1_     ENSG00000134438    18   56934267   56941318     21       5  23347       1.6673     0.047728
_SET1_     ENSG00000206073    18   61304493   61311532     11       5  23347     -0.66786      0.74789
_SET1_     ENSG00000057149    18   61322431   61329197     18       8  23347       -1.804      0.96438
_SET1_     ENSG00000166396    18   61420169   61472604    234      22  23347      0.54026      0.29451
_SET1_     ENSG00000242550    18   61564408   61603345    198       8  23347       1.0373      0.14979
_SET1_     ENSG00000166401    18   61637159   61672278    123      36  23347      0.47893      0.31599
_SET1_     ENSG00000131196    18   77155856   77289325    794      54  23347       5.4358   2.7275e-08
_SET1_     ENSG00000105549    19     361750     376013    141      50  23347       1.6566     0.048804
_SET1_     ENSG00000099866    19     489176     505347    117      30  23347     -0.60138      0.72621
_SET1_     ENSG00000099812    19     751126     764319     59      19  23347       -1.528      0.93674
_SET1_     ENSG00000198858    19     896503     913240     88      28  23347     -0.30822      0.62104
_SET1_     ENSG00000064932    19    1107636    1174282    303      39  23347       4.7976   8.0285e-07
_SET1_     ENSG00000125910    19    3172344    3180329     53      24  23347       1.2174      0.11173
_SET1_     ENSG00000105428    19    5455426    5456867     11       4  23347       -0.347      0.63571
_SET1_     ENSG00000156413    19    5830621    5839742     44      13  23347     -0.80953      0.79089
_SET1_     ENSG00000171124    19    5842899    5851485     31       9  23347     -0.56187       0.7129
_SET1_     ENSG00000130377    19    6135258    6193112    305      21  23347      -1.0686      0.85737
_SET1_     ENSG00000205744    19    6467218    6482568     57      12  23347     -0.74085      0.77061
_SET1_     ENSG00000125735    19    6663148    6670599     25       9  23347     -0.37351      0.64561
_SET1_     ENSG00000174837    19    6887577    6940470    360      30  23347     -0.55624      0.71098
_SET1_     ENSG00000076944    19    7701767    7712759     45      11  23347      0.34827      0.36382
_SET1_     ENSG00000090659    19    7804879    7812464     30       8  23347      0.48916      0.31236
_SET1_     ENSG00000171017    19    7953390    7966901     52      13  23347     -0.37694      0.64689
_SET1_     ENSG00000131142    19    8117651    8127534     52      16  23347      0.53448       0.2965
_SET1_     ENSG00000181143    19    8959520    9092018    567      46  23347     -0.40884      0.65867
_SET1_     ENSG00000080511    19   10123925   10132955     54      10  23347    -0.073004       0.5291
_SET1_     ENSG00000090339    19   10381511   10397291     59      24  23347       3.1044   0.00095327
_SET1_     ENSG00000129354    19   10683347   10697991     81      11  23347       2.5972    0.0046994
_SET1_     ENSG00000187266    19   11488236   11495018      9       4  23347     -0.68559      0.75351
_SET1_     ENSG00000039987    19   12862516   12869272     13       9  23347      0.90672      0.18228
_SET1_     ENSG00000105610    19   12995237   12997995      3       2  23347        2.559    0.0052482
_SET1_     ENSG00000132016    19   13993161   14017265     80       5  23347      0.41605      0.33869
_SET1_     ENSG00000105011    19   14230321   14247768     44       9  23347      0.24543      0.40306
_SET1_     ENSG00000160951    19   14583278   14586174     12       6  23347      -2.3664      0.99102
_SET1_     ENSG00000131355    19   14729929   14800839    297      37  23347     -0.71126      0.76154
_SET1_     ENSG00000127529    19   15052301   15053260      3       1  23347      0.98932      0.16125
_SET1_     ENSG00000105137    19   15218214   15225799     15       4  23347       0.4113      0.34043
_SET1_     ENSG00000171936    19   15852203   15853153      8       3  23347      0.48991       0.3121
_SET1_     ENSG00000172519    19   15904761   15905892     13       5  23347       1.3831     0.083314
_SET1_     ENSG00000186115    19   15988833   16008930     91      11  23347     -0.16392       0.5651
_SET1_     ENSG00000179913    19   17905637   17923891     88      20  23347     -0.57466      0.71724
_SET1_     ENSG00000248099    19   17927321   17932383     24       8  23347     -0.61334      0.73017
_SET1_     ENSG00000105641    19   17982782   18005983     74      13  23347     -0.34906      0.63648
_SET1_     ENSG00000089356    19   35606732   35615228     38      10  23347       3.5114   0.00022289
_SET1_     ENSG00000126262    19   35934809   35942669     30      12  23347     0.038103       0.4848
_SET1_     ENSG00000105679    19   36024314   36036218     35      12  23347      0.17323      0.43123
_SET1_     ENSG00000105675    19   36040945   36054560     32      12  23347       -1.064      0.85634
_SET1_     ENSG00000105668    19   36157715   36169367     55      11  23347      -1.9008      0.97133
_SET1_     ENSG00000004776    19   36245469   36248980      4       2  23347      -2.1143      0.98275
_SET1_     ENSG00000250799    19   36290890   36304201     32      17  23347     -0.11993      0.54773
_SET1_     ENSG00000099338    19   38826415   38861589    126      19  23347       1.5478     0.060841
_SET1_     ENSG00000104814    19   39078281   39109522     97      19  23347       1.5921     0.055684
_SET1_     ENSG00000171747    19   39292311   39304004     44      14  23347     -0.62695      0.73465
_SET1_     ENSG00000130669    19   39616410   39673456    218      23  23347      0.28681      0.38713
_SET1_     ENSG00000006659    19   40194946   40200084     26      13  23347     -0.96966      0.83389
_SET1_     ENSG00000105205    19   40221890   40228668     53       5  23347      0.34913       0.3635
_SET1_     ENSG00000105219    19   40728115   40732597     11       7  23347       1.5054     0.066106
_SET1_     ENSG00000255974    19   41349443   41356352     39      12  23347     -0.61032      0.72917
_SET1_     ENSG00000007129    19   42055886   42093197    121      18  23347       1.4431     0.074489
_SET1_     ENSG00000105352    19   42125344   42133442     41       9  23347      0.58573      0.27903
_SET1_     ENSG00000105388    19   42212504   42233718     61      15  23347     -0.42288      0.66381
_SET1_     ENSG00000170956    19   42300369   42315591     48       4  23347     -0.26526       0.6046
_SET1_     ENSG00000105369    19   42381190   42385439      6       4  23347     -0.30496       0.6198
_SET1_     ENSG00000105723    19   42734338   42746777     15       5  23347      0.20921      0.41714
_SET1_     ENSG00000221826    19   43225790   43244721     83      15  23347      0.80605      0.21011
_SET1_     ENSG00000231924    19   43370616   43383974     89      13  23347       2.8757    0.0020159
_SET1_     ENSG00000243130    19   43511808   43530664     97      10  23347      0.67682      0.24926
_SET1_     ENSG00000242221    19   43568363   43587197    137      17  23347       2.8702    0.0020508
_SET1_     ENSG00000243137    19   43696854   43711451    159      23  23347     -0.27048       0.6066
_SET1_     ENSG00000183668    19   43715943   43773682    407      25  23347     -0.08267      0.53294
_SET1_     ENSG00000204936    19   43857811   43867480     56      25  23347      -0.7183      0.76371
_SET1_     ENSG00000124466    19   43964939   43969812     13       4  23347      0.64882      0.25823
_SET1_     ENSG00000104783    19   44270685   44285409     65      21  23347     -0.26133      0.60308
_SET1_     ENSG00000187244    19   45312328   45324673     47      10  23347      0.40807      0.34161
_SET1_     ENSG00000104879    19   45809672   45826235     79      21  23347       1.0896      0.13795
_SET1_     ENSG00000010310    19   46171502   46186982     41      13  23347     0.051256      0.47956
_SET1_     ENSG00000011478    19   46195741   46207247     36      15  23347      0.13289      0.44714
_SET1_     ENSG00000104941    19   46298968   46318577     78      17  23347       3.6314   0.00014096
_SET1_     ENSG00000008438    19   46522411   46526323      9       3  23347     -0.65548      0.74392
_SET1_     ENSG00000160013    19   47123725   47128375     11       4  23347       3.5557   0.00018846
_SET1_     ENSG00000105321    19   47759237   47775210     68       9  23347     -0.43467       0.6681
_SET1_     ENSG00000169393    19   48497908   48528410    218      20  23347       1.4208     0.077688
_SET1_     ENSG00000105507    19   48533210   48547310    108       9  23347       1.3217     0.093129
_SET1_     ENSG00000105467    19   48867652   48879633     27      12  23347      0.68165      0.24773
_SET1_     ENSG00000104804    19   49384222   49401990     86      12  23347     -0.74209      0.77098
_SET1_     ENSG00000130528    19   49654455   49658681     13       6  23347     -0.10427      0.54152
_SET1_     ENSG00000142515    19   51358171   51364020     48      13  23347     -0.21608      0.58554
_SET1_     ENSG00000167751    19   51364824   51383823    131      23  23347     -0.15096         0.56
_SET1_     ENSG00000167757    19   51525472   51531295     23      13  23347      0.53617      0.29592
_SET1_     ENSG00000186474    19   51532348   51538486     11       3  23347      0.16798       0.4333
_SET1_     ENSG00000167759    19   51559463   51568371     30       8  23347      0.27721      0.39081
_SET1_     ENSG00000129437    19   51580752   51587502     36      10  23347     -0.27168      0.60706
_SET1_     ENSG00000129450    19   51628165   51639908     29      12  23347     -0.62739       0.7348
_SET1_     ENSG00000168995    19   51645556   51656783     26      11  23347      -1.6932      0.95479
_SET1_     ENSG00000105383    19   51728320   51747115     39      15  23347     -0.40665      0.65787
_SET1_     ENSG00000105492    19   52022779   52035110     75      11  23347      0.90539      0.18263
_SET1_     ENSG00000105501    19   52114781   52150151    161      39  23347       1.9542     0.025337
_SET1_     ENSG00000239998    19   55084387   55099027     81      15  23347     -0.53791      0.70468
_SET1_     ENSG00000104972    19   55085346   55148979    505      31  23347     -0.98805      0.83843
_SET1_     ENSG00000186431    19   55385704   55401838    149      25  23347      0.45825      0.32339
_SET1_     ENSG00000189430    19   55417508   55427508     58      14  23347     -0.85984      0.80506
_SET1_     ENSG00000095752    19   55875757   55881831     26       8  23347      -1.1195      0.86853
_SET1_     ENSG00000131864    19   57630506   57643294     46       9  23347     -0.93658      0.82551
_SET1_     ENSG00000105146    19   57742377   57746916     18       5  23347    -0.069233       0.5276
_SET1_     ENSG00000101280    20     853296     896977    274      47  23347     -0.66597      0.74729
_SET1_     ENSG00000101307    20    1544167    1600707    183      45  23347      0.50417      0.30707
_SET1_     ENSG00000125780    20    2276647    2321724    174      31  23347     -0.86186      0.80562
_SET1_     ENSG00000125787    20    3024268    3026393      5       2  23347       1.3961     0.081337
_SET1_     ENSG00000101405    20    3052266    3053163      3       2  23347     -0.10675      0.54251
_SET1_     ENSG00000125861    20    3639939    3644046     19       7  23347      0.43435      0.33202
_SET1_     ENSG00000088827    20    3667617    3687775    112      21  23347     -0.62168      0.73292
_SET1_     ENSG00000171864    20    4702556    4709106     41      15  23347      0.94477      0.17239
_SET1_     ENSG00000179935    20   18768295   18774979     28      13  23347     -0.62602      0.73435
_SET1_     ENSG00000125813    20   21686297   21696620     11       4  23347       1.3476     0.088893
_SET1_     ENSG00000125798    20   22561643   22566093     11       5  23347      0.23523      0.40702
_SET1_     ENSG00000125815    20   23471738   23476655     18       5  23347     -0.78923      0.78501
_SET1_     ENSG00000170367    20   23856572   23860387     19       4  23347     -0.68433      0.75312
_SET1_     ENSG00000077984    20   24929866   24940564     69      10  23347     -0.86999      0.80785
_SET1_     ENSG00000198183    20   31823801   31831115     23       3  23347       -0.676      0.75048
_SET1_     ENSG00000125965    20   34021145   34042568     41      11  23347       1.8493     0.032205
_SET1_     ENSG00000088340    20   34146507   34195484    160      20  23347       2.8629    0.0020988
_SET1_     ENSG00000101057    20   42295754   42345136    165      21  23347      -1.3161      0.90593
_SET1_     ENSG00000149596    20   42740335   42816218    382      46  23347        1.215      0.11219
_SET1_     ENSG00000064205    20   43343485   43357150     31      11  23347      -1.0941      0.86305
_SET1_     ENSG00000124102    20   43803517   43805185     15       3  23347      0.24398      0.40363
_SET1_     ENSG00000124107    20   43880880   43883205     12       4  23347        2.197     0.014009
_SET1_     ENSG00000175063    20   44441215   44445596     15       9  23347     0.025949      0.48965
_SET1_     ENSG00000101017    20   44746911   44758502     35      14  23347       2.3088     0.010479
_SET1_     ENSG00000101194    20   61584052   61599949     74      23  23347     -0.10341      0.54118
_SET1_     ENSG00000101213    20   62159778   62168723     71       7  23347     -0.53689      0.70433
_SET1_     ENSG00000125531    20   62184373   62188061     15       6  23347      -0.7289      0.76697
_SET1_     ENSG00000258366    20   62289163   62328416    212      24  23347       7.6938    7.144e-15
