# ALPHA = 0.05
# TOT_SETS = 14


# _SET1_ SET = turquoise
# _SET1_ NGENES = 1064
# _SET1_ P = 0.00201074
_SET1_     GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET1_     ENSG00000103197    16    2097466    2138716     88      29  160000        1.596     0.055247
_SET1_     ENSG00000008710    16    2138711    2185899    114      15  160000      0.18874      0.42515
_SET1_     ENSG00000167964    16    2190804    2204166     23       6  160000    -0.095459      0.53802
_SET1_     ENSG00000167965    16    2254249    2259417     12       4  160000     -0.05364      0.52139
_SET1_     ENSG00000182685    16    2259254    2261951     12       4  160000     -0.11711      0.54661
_SET1_     ENSG00000167967    16    2273567    2285743     17       4  160000      -1.4633      0.92831
_SET1_     ENSG00000205937    16    2303117    2318413     23       6  160000       1.6681     0.047647
_SET1_     ENSG00000167972    16    2325882    2390747    115      21  160000      0.73143      0.23226
_SET1_     ENSG00000260272    16    2546033    2570219     17       9  160000     -0.33631      0.63168
_SET1_     ENSG00000103363    16    2821415    2827298     20       3  160000     0.085512      0.46593
_SET1_     ENSG00000103145    16    3072621    3074287      1       1  160000        0.153       0.4392
_SET1_     ENSG00000262621    16    3415099    3536960    437      23  160000      0.58473      0.27936
_SET1_     ENSG00000162104    16    4003388    4166186    622      64  160000       1.0132      0.15549
_SET1_     ENSG00000217930    16    4381550    4405608     60      14  160000       1.0425      0.14859
_SET1_     ENSG00000089486    16    4560676    4588829     69       8  160000     -0.12182      0.54848
_SET1_     ENSG00000102858    16    4666494    4740975    321      24  160000       -0.152      0.56041
_SET1_     ENSG00000067836    16    4846969    4852951     14       4  160000     -0.50991      0.69494
_SET1_     ENSG00000103174    16    5074845    5084142     34       8  160000       1.5218     0.064033
_SET1_     ENSG00000067365    16    8715540    8740081     59      12  160000      0.39986      0.34463
_SET1_     ENSG00000038532    16   11038345   11276046    686      27  160000     -0.68457      0.75319
_SET1_     ENSG00000184602    16   11762270   11773015     41       6  160000       1.0532      0.14613
_SET1_     ENSG00000103512    16   14927538   14990017     10       5  160000        3.372   0.00037315
_SET1_     ENSG00000103222    16   16043434   16236931    718      56  160000      -1.1058       0.8656
_SET1_     ENSG00000166501    16   23847322   24231932   1202      89  160000       1.8071     0.035377
_SET1_     ENSG00000006116    16   24266874   24374122    348      54  160000       3.1589   0.00079176
_SET1_     ENSG00000077235    16   27470876   27561234    110      12  160000      0.36177      0.35876
_SET1_     ENSG00000169180    16   28109300   28223241    128       9  160000       3.2933   0.00049514
_SET1_     ENSG00000103495    16   29817427   29823649      3       2  160000     -0.68718      0.75402
_SET1_     ENSG00000174938    16   29882480   29910868     25       6  160000      0.12234      0.45131
_SET1_     ENSG00000174939    16   29911696   29931185     20       5  160000     0.082439      0.46715
_SET1_     ENSG00000174943    16   29916333   29938356     35       5  160000      0.41353      0.33961
_SET1_     ENSG00000149927    16   30016830   30034591     31       4  160000      0.18982      0.42473
_SET1_     ENSG00000102882    16   30125426   30134827     11       4  160000       1.2302      0.10931
_SET1_     ENSG00000102879    16   30194148   30200397      9       5  160000     -0.38927      0.65146
_SET1_     ENSG00000169221    16   30368423   30381585     12       4  160000      -1.3426       0.9103
_SET1_     ENSG00000156873    16   30759591   30772490      5       3  160000       1.2433      0.10688
_SET1_     ENSG00000103549    16   30773066   30787628     15       6  160000     -0.10361      0.54126
_SET1_     ENSG00000167394    16   31072164   31085641     19       4  160000       1.6611     0.048344
_SET1_     ENSG00000103507    16   31117428   31124110      7       3  160000       1.0394      0.14932
_SET1_     ENSG00000140688    16   31500792   31520630     23       9  160000     -0.95783      0.83093
_SET1_     ENSG00000087258    16   56225302   56391356    441      41  160000      0.71431      0.23752
_SET1_     ENSG00000006210    16   57406370   57418960     36       9  160000      0.28118      0.38929
_SET1_     ENSG00000125170    16   57505863   57521239     48      13  160000     -0.28756      0.61316
_SET1_     ENSG00000140854    16   57769642   57791162     73      16  160000       -1.194      0.88376
_SET1_     ENSG00000103005    16   58033450   58055522     44       8  160000     -0.22603      0.58941
_SET1_     ENSG00000070770    16   58191811   58231824    134      14  160000     -0.12317      0.54902
_SET1_     ENSG00000103034    16   58496750   58547532    136      39  160000     -0.12702      0.55054
_SET1_     ENSG00000103042    16   58699013   58719008     75      13  160000       3.0329    0.0012112
_SET1_     ENSG00000039523    16   67552321   67580691     35       9  160000     -0.59169      0.72297
_SET1_     ENSG00000102977    16   67691415   67694713      5       2  160000      0.56409      0.28635
_SET1_     ENSG00000102981    16   67694849   67696681      1       1  160000      0.57661       0.2821
_SET1_     ENSG00000102901    16   67862060   67881714     21       4  160000      0.46821      0.31982
_SET1_     ENSG00000038358    16   67906926   67918406     11       3  160000       1.9511     0.025524
_SET1_     ENSG00000103066    16   68279207   68294961     32       6  160000       1.4585      0.07235
_SET1_     ENSG00000103056    16   68392231   68482591    188      24  160000      0.86333      0.19398
_SET1_     ENSG00000103043    16   70721342   70835064    281      29  160000      0.83154      0.20283
_SET1_     ENSG00000102984    16   71893583   71929239     72      13  160000       3.5019   0.00023099
_SET1_     ENSG00000103154    16   84002237   84036381    290      23  160000        1.742     0.040758
_SET1_     ENSG00000140943    16   84087368   84150511    276      26  160000       1.2553      0.10469
_SET1_     ENSG00000135709    16   85061375   85127836    335      29  160000     -0.49143      0.68844
_SET1_     ENSG00000131149    16   85645015   85709810    197      37  160000      -1.0698      0.85764
_SET1_     ENSG00000131143    16   85832239   85840650     15       4  160000      0.45334      0.32515
_SET1_     ENSG00000103264    16   87360593   87425748    227      30  160000        3.233   0.00061252
_SET1_     ENSG00000154118    16   87635441   87731762    577      55  160000      -0.7807      0.78251
_SET1_     ENSG00000198931    16   88875747   88878352     10       5  160000       0.5619      0.28709
_SET1_     ENSG00000129993    16   88941266   89043612    486      36  160000     -0.41064      0.65933
_SET1_     ENSG00000197912    16   89557325   89624176    228      11  160000      0.49765      0.30937
_SET1_     ENSG00000131165    16   89710839   89724253     63      14  160000      0.76765      0.22135
_SET1_     ENSG00000185324    16   89747145   89762772     68      12  160000      0.29645      0.38345
_SET1_     ENSG00000075399    16   89773542   89787394     45      14  160000      0.69081      0.24484
_SET1_     ENSG00000140995    16   90014333   90034468     92      15  160000       1.0898      0.13791
_SET1_     ENSG00000003249    16   90071273   90086536     61      13  160000        1.892     0.029246
_SET1_     ENSG00000141252    17     411908     624957    782      31  160000       0.4219      0.33655
_SET1_     ENSG00000177370    17     900357     906911     15       5  160000      -2.0319      0.97892
_SET1_     ENSG00000159842    17     906758    1132315   1022     125  160000       1.7975     0.036128
_SET1_     ENSG00000174231    17    1553923    1588176    111      12  160000     -0.96808       0.8335
_SET1_     ENSG00000108963    17    1933404    1946724     39      13  160000      -1.0301      0.84851
_SET1_     ENSG00000141258    17    2240792    2284352    168      26  160000       3.2317   0.00061536
_SET1_     ENSG00000070444    17    2287354    2304412     53      10  160000       2.3205     0.010156
_SET1_     ENSG00000132361    17    2592680    2615957     41       7  160000     -0.68762      0.75415
_SET1_     ENSG00000132382    17    4442192    4458926     51      18  160000     -0.77718      0.78147
_SET1_     ENSG00000141456    17    4574679    4607632     88      10  160000     -0.71229      0.76186
_SET1_     ENSG00000141480    17    4613784    4624794     22       4  160000     -0.84478      0.80088
_SET1_     ENSG00000108528    17    4840425    4843546      3       1  160000     -0.23138      0.59149
_SET1_     ENSG00000091640    17    4862521    4871167     24      10  160000     -0.97691      0.83569
_SET1_     ENSG00000108509    17    4871287    4890960     60      13  160000      -1.4038      0.91981
_SET1_     ENSG00000198920    17    6481468    6544247    186      18  160000       1.4323     0.076032
_SET1_     ENSG00000141505    17    7076750    7082883     11       5  160000      0.40989      0.34094
_SET1_     ENSG00000132535    17    7093209    7123021     49      11  160000       1.1134      0.13277
_SET1_     ENSG00000132522    17    7214643    7218883     11       5  160000       4.1518   1.6492e-05
_SET1_     ENSG00000181222    17    7387685    7417933    123      10  160000       4.3657   6.3354e-06
_SET1_     ENSG00000129245    17    7494548    7518189     43      12  160000      0.89581      0.18518
_SET1_     ENSG00000108947    17    7608520    7614696     11       4  160000     -0.54896      0.70848
_SET1_     ENSG00000170004    17    7788124    7816078     41      13  160000      0.28222      0.38889
_SET1_     ENSG00000178971    17    8130191    8151362     55      10  160000       2.1269     0.016714
_SET1_     ENSG00000007237    17    9813926   10101868   1147     142  160000       3.5982   0.00016024
_SET1_     ENSG00000006740    17   12692856   12894960    813      54  160000     -0.99887      0.84107
_SET1_     ENSG00000006744    17   12895708   12921504    163       8  160000      0.24228      0.40428
_SET1_     ENSG00000133030    17   16945859   17120993    425      25  160000     -0.24487      0.59672
_SET1_     ENSG00000141026    17   17380300   17396540     32       7  160000       2.1185     0.017066
_SET1_     ENSG00000133027    17   17408877   17495022    257      18  160000       1.2865     0.099141
_SET1_     ENSG00000108557    17   17584787   17714767    199      25  160000       3.7995   7.2502e-05
_SET1_     ENSG00000108591    17   17991200   18011285     39       7  160000     0.071172      0.47163
_SET1_     ENSG00000184185    17   21279509   21323179     58      16  160000      0.66516      0.25297
_SET1_     ENSG00000007171    17   26083792   26127525    114      19  160000      0.10247      0.45919
_SET1_     ENSG00000004142    17   26673659   26684545     11       5  160000      -1.0791      0.85972
_SET1_     ENSG00000109103    17   26873725   26879686      2       1  160000      0.43484      0.33184
_SET1_     ENSG00000007202    17   26941458   26972472     23       9  160000       1.6106     0.053631
_SET1_     ENSG00000109111    17   26989109   27029697     37       8  160000       1.3658     0.085999
_SET1_     ENSG00000132591    17   27181956   27188085     13       1  160000       1.4411     0.074785
_SET1_     ENSG00000132589    17   27206353   27224697     25       6  160000       1.4823     0.069133
_SET1_     ENSG00000108684    17   31340105   32501983   3875     257  160000       1.6354     0.050979
_SET1_     ENSG00000073536    17   33455772   33469334     13       6  160000     -0.49214      0.68869
_SET1_     ENSG00000056661    17   36890150   36906070     45      13  160000       1.5032     0.066395
_SET1_     ENSG00000141720    17   36921942   36956379     74      15  160000      0.33867      0.36743
_SET1_     ENSG00000161381    17   37219556   37310647    352      32  160000      0.66455      0.25317
_SET1_     ENSG00000067191    17   37329709   37353956     57      20  160000       3.7895   7.5462e-05
_SET1_     ENSG00000171532    17   37759789   37766030      3       2  160000        2.846    0.0022133
_SET1_     ENSG00000108344    17   38137050   38154213     62       7  160000      0.38887      0.34869
_SET1_     ENSG00000008838    17   38175350   38217468     85      10  160000       1.0158      0.15486
_SET1_     ENSG00000126351    17   38214543   38250120     59      13  160000       1.2365      0.10813
_SET1_     ENSG00000108352    17   38333263   38351908     33       7  160000     0.092181      0.46328
_SET1_     ENSG00000171475    17   38375556   38440388    109      10  160000      0.22823      0.40973
_SET1_     ENSG00000068120    17   40713485   40718295      7       2  160000       3.0011    0.0013451
_SET1_     ENSG00000141699    17   40731531   40762641     51       7  160000       3.4247   0.00030771
_SET1_     ENSG00000131462    17   40761694   40767252      2       1  160000       1.8914     0.029285
_SET1_     ENSG00000037042    17   40811323   40819024     11       3  160000       3.2146   0.00065316
_SET1_     ENSG00000108797    17   40834631   40851832     25       6  160000       2.2474     0.012308
_SET1_     ENSG00000108861    17   41843489   41856356     32       5  160000       1.6255     0.052031
_SET1_     ENSG00000108852    17   41952725   41987068     87      10  160000      0.85662      0.19583
_SET1_     ENSG00000108840    17   42154114   42201070     83      11  160000        3.622   0.00014616
_SET1_     ENSG00000108312    17   42282401   42298994     25       6  160000       3.7824   7.7669e-05
_SET1_     ENSG00000108309    17   42385781   42396039     16       5  160000      0.69137      0.24467
_SET1_     ENSG00000073670    17   42836399   42859214     56       8  160000       1.0346      0.15043
_SET1_     ENSG00000184922    17   43298811   43324687     51       9  160000      0.92334      0.17792
_SET1_     ENSG00000263503    17   43678235   43679706      3       1  160000       3.6172   0.00014888
_SET1_     ENSG00000120088    17   43699267   43913194   1036       9  160000       5.1468   1.3247e-07
_SET1_     ENSG00000186868    17   43971748   44105700    739       5  160000       4.9256   4.2059e-07
_SET1_     ENSG00000082641    17   46125691   46138849     27       8  160000     -0.12891      0.55129
_SET1_     ENSG00000136504    17   47865917   47906458     40      15  160000     -0.25016      0.59877
_SET1_     ENSG00000005882    17   48172101   48189516     59      12  160000       1.7676     0.038561
_SET1_     ENSG00000167100    17   48187404   48207246     44      16  160000       2.3212     0.010138
_SET1_     ENSG00000136444    17   48556161   48563336     12       3  160000      -1.5076      0.93417
_SET1_     ENSG00000008283    17   61509665   61523739     21       6  160000        0.969      0.16627
_SET1_     ENSG00000180901    17   73028670   73061984    110      17  160000     -0.26396      0.60409
_SET1_     ENSG00000125447    17   73232694   73258444     48       7  160000       1.5154     0.064832
_SET1_     ENSG00000132471    17   73841780   73852588     25       6  160000      -1.2389       0.8923
_SET1_     ENSG00000182473    17   74077087   74117657     89       9  160000     -0.72696      0.76637
_SET1_     ENSG00000175931    17   74385532   74449288    169      22  160000       1.4354      0.07559
_SET1_     ENSG00000171302    17   76987799   77005949     71      14  160000    -0.077789        0.531
_SET1_     ENSG00000171246    17   78440948   78451643     34       9  160000       0.9167      0.17965
_SET1_     ENSG00000175866    17   79008948   79091232    403      47  160000       2.2254     0.013027
_SET1_     ENSG00000182446    17   79523913   79615495    462      19  160000       3.0863    0.0010134
_SET1_     ENSG00000204237    17   79632066   79633665      2       1  160000      0.57186      0.28371
_SET1_     ENSG00000185359    17   79650356   79670168     92      12  160000       1.3929     0.081828
_SET1_     ENSG00000262814    17   79670387   79674556     19       6  160000       1.3009     0.096643
_SET1_     ENSG00000141522    17   79825597   79829282      7       2  160000      0.96371       0.1676
_SET1_     ENSG00000197063    17   79876146   79885590      4       2  160000      0.59882      0.27465
_SET1_     ENSG00000169696    17   79934683   79975282     81      18  160000     -0.86733      0.80712
_SET1_     ENSG00000169750    17   79989500   79992080      6       3  160000      0.58891      0.27796
_SET1_     ENSG00000169733    17   80005778   80009707     17       2  160000      0.90653      0.18233
_SET1_     ENSG00000169727    17   80008567   80015346     15       5  160000     0.049962      0.48008
_SET1_     ENSG00000169718    17   80015382   80023763     16       5  160000      0.39007      0.34824
_SET1_     ENSG00000169710    17   80036214   80056208     56      14  160000       2.6862    0.0036133
_SET1_     ENSG00000141551    17   80196899   80231607     34      17  160000     -0.41653      0.66149
_SET1_     ENSG00000141562    17   80416056   80448413     88      14  160000       1.1549      0.12407
_SET1_     ENSG00000141568    17   80477589   80602538    540      48  160000     -0.16159      0.56418
_SET1_     ENSG00000141556    17   80709940   80900724    694      28  160000     -0.84847      0.80191
_SET1_     ENSG00000168502    18    8705659    8832776    448      52  160000         1.42     0.077805
_SET1_     ENSG00000101746    18   31431064   31804916    808      43  160000      0.92037      0.17869
_SET1_     ENSG00000134775    18   33877677   34360018   1209      87  160000      -1.8222      0.96579
_SET1_     ENSG00000152217    18   42260138   42648475    757      76  160000       2.2622     0.011842
_SET1_     ENSG00000101638    18   44259081   44339220    323      52  160000       2.7122    0.0033418
_SET1_     ENSG00000134030    18   46065417   46389588   1125     120  160000       1.6736     0.047101
_SET1_     ENSG00000177511    18   55018044   55038962     51       7  160000     -0.90614      0.81757
_SET1_     ENSG00000049759    18   55711599   56068772   1132      94  160000       1.1722      0.12055
_SET1_     ENSG00000122490    18   77662420   77711664    138      21  160000       1.4172     0.078213
_SET1_     ENSG00000099804    19     531714     542097     67      11  160000       -1.036       0.8499
_SET1_     ENSG00000099822    19     589893     617159    159      38  160000      0.53334       0.2969
_SET1_     ENSG00000099821    19     617223     633597     91      16  160000       1.0615      0.14423
_SET1_     ENSG00000099864    19     708953     748329    221      35  160000     -0.92136      0.82157
_SET1_     ENSG00000129951    19     812518     821967     39       8  160000      -0.4301      0.66644
_SET1_     ENSG00000118046    19    1189406    1228428    116      24  160000       2.4484    0.0071742
_SET1_     ENSG00000099624    19    1241749    1244824      4       2  160000       2.8053    0.0025137
_SET1_     ENSG00000160953    19    1285890    1378430    232      38  160000      -1.1425      0.87339
_SET1_     ENSG00000115266    19    1446300    1473243     74      16  160000      0.33852      0.36749
_SET1_     ENSG00000071655    19    1576639    1592882     30       7  160000      0.98919      0.16129
_SET1_     ENSG00000133275    19    1941188    1981337    204      16  160000       3.3943   0.00034404
_SET1_     ENSG00000065000    19    2100988    2164464    278      24  160000       -1.234       0.8914
_SET1_     ENSG00000176619    19    2427636    2456994    119      14  160000     -0.61127      0.72949
_SET1_     ENSG00000172009    19    2785458    2813599     61       5  160000      0.79427      0.21352
_SET1_     ENSG00000104964    19    3052908    3063105     39      13  160000     -0.10358      0.54125
_SET1_     ENSG00000088256    19    3094408    3124002    137      19  160000      -1.2628      0.89668
_SET1_     ENSG00000186111    19    3630181    3700477    206      25  160000      0.28339      0.38844
_SET1_     ENSG00000007264    19    3777971    3802127     72      21  160000       1.3303     0.091716
_SET1_     ENSG00000167657    19    3958451    3971121     27       5  160000     0.053705      0.47859
_SET1_     ENSG00000105255    19    4304597    4323840     69      16  160000     -0.64079      0.73917
_SET1_     ENSG00000167671    19    4444996    4457819     40       8  160000     -0.51592      0.69704
_SET1_     ENSG00000196365    19    5691845    5720583    101      17  160000      0.57025      0.28425
_SET1_     ENSG00000031823    19    5916150    5978153     94      19  160000       1.5406      0.06171
_SET1_     ENSG00000125650    19    6375159    6379069     22       4  160000      0.27194      0.39283
_SET1_     ENSG00000104833    19    6494330    6502859     22      10  160000      0.12436      0.45051
_SET1_     ENSG00000032444    19    7598890    7626650    149      21  160000      0.77412      0.21943
_SET1_     ENSG00000183248    19    7933605    7939326     15       6  160000    -0.021281      0.50849
_SET1_     ENSG00000104980    19    7991603    8008805     72       8  160000     -0.46071       0.6775
_SET1_     ENSG00000130813    19   10196798   10203928     10       3  160000      0.40701        0.342
_SET1_     ENSG00000105364    19   10362577   10370721     20       7  160000       2.4714    0.0067288
_SET1_     ENSG00000105376    19   10400657   10407454     21       5  160000       2.1043     0.017676
_SET1_     ENSG00000065989    19   10527449   10580305     93      13  160000       1.1109      0.13331
_SET1_     ENSG00000129355    19   10677138   10679735      6       2  160000       1.0954      0.13667
_SET1_     ENSG00000129351    19   10764937   10803093     60       9  160000       1.2076       0.1136
_SET1_     ENSG00000142453    19   10982189   11033453     77      12  160000       1.0726      0.14173
_SET1_     ENSG00000127616    19   11071598   11176071    292      23  160000       1.6643     0.048023
_SET1_     ENSG00000105520    19   11466062   11476374     15       6  160000       0.6439      0.25982
_SET1_     ENSG00000130159    19   11616731   11639989     52       8  160000      0.77848      0.21814
_SET1_     ENSG00000105576    19   12810008   12834825     57       4  160000       1.3114     0.094861
_SET1_     ENSG00000095066    19   12873817   12983554    258      21  160000       2.6889    0.0035841
_SET1_     ENSG00000105613    19   12944765   12985765     87       9  160000         2.01     0.022216
_SET1_     ENSG00000179262    19   13056669   13064456     12       6  160000       1.4246     0.077132
_SET1_     ENSG00000179271    19   13064972   13068050      3       2  160000       1.9031     0.028516
_SET1_     ENSG00000104907    19   13215716   13228381     23      11  160000       3.5796   0.00017205
_SET1_     ENSG00000141837    19   13317256   13734804   1579     156  160000       1.3207     0.093298
_SET1_     ENSG00000132024    19   14017014   14041692     31       9  160000       2.4983    0.0062394
_SET1_     ENSG00000072062    19   14202500   14228896     35       9  160000       1.1643      0.12216
_SET1_     ENSG00000099795    19   14676890   14682874     14       5  160000      -1.2997      0.90315
_SET1_     ENSG00000105143    19   15060846   15133802    498      44  160000     -0.40005      0.65544
_SET1_     ENSG00000141867    19   15347647   15443356    113      17  160000      0.50341      0.30734
_SET1_     ENSG00000127527    19   16466050   16582896    212      21  160000       1.8435     0.032625
_SET1_     ENSG00000127511    19   16940211   16991164    108      18  160000      -1.5423       0.9385
_SET1_     ENSG00000099330    19   17337013   17340028     27       6  160000       1.7381     0.041098
_SET1_     ENSG00000160113    19   17342692   17356749     42      16  160000      0.54037      0.29447
_SET1_     ENSG00000127220    19   17402940   17421045     60      11  160000     -0.28259      0.61125
_SET1_     ENSG00000130311    19   17420327   17434110     71      14  160000      0.48096      0.31527
_SET1_     ENSG00000130477    19   17712137   17799401    375      71  160000      0.07015      0.47204
_SET1_     ENSG00000130479    19   17830051   17845325     63       8  160000       1.6456     0.049924
_SET1_     ENSG00000105642    19   18062102   18110889    124      21  160000      -1.0957      0.86339
_SET1_     ENSG00000105647    19   18263928   18281350     36       9  160000       1.1206      0.13122
_SET1_     ENSG00000105649    19   18307594   18314884     16       5  160000       1.3732     0.084839
_SET1_     ENSG00000105701    19   18642561   18654887     21      10  160000     -0.27436      0.60809
_SET1_     ENSG00000006015    19   18699495   18703146     11       3  160000      0.16098      0.43605
_SET1_     ENSG00000105696    19   18718240   18731849     50      12  160000      -1.0815      0.86026
_SET1_     ENSG00000167487    19   18747775   18781309    103      17  160000     0.015593      0.49378
_SET1_     ENSG00000105669    19   19010323   19030206     47      11  160000      -0.6482      0.74157
_SET1_     ENSG00000105671    19   19030484   19039436     26       9  160000     -0.68747      0.75411
_SET1_     ENSG00000064607    19   19101697   19144832     85      10  160000     -0.11668      0.54644
_SET1_     ENSG00000105705    19   19386827   19431653    102      13  160000       4.5393   2.8222e-06
_SET1_     ENSG00000186010    19   19626545   19644285     43       6  160000       1.3795     0.083873
_SET1_     ENSG00000105726    19   19756007   19774502     54      13  160000       1.6129     0.053378
_SET1_     ENSG00000105173    19   30302805   30315215     27      10  160000     -0.72142      0.76467
_SET1_     ENSG00000105220    19   34850385   34893061     87      16  160000    -0.062559      0.52494
_SET1_     ENSG00000221857    19   35629728   35642239     21       6  160000      -1.3832       0.9167
_SET1_     ENSG00000126243    19   36426260   36436669     16       4  160000      0.50903      0.30537
_SET1_     ENSG00000126247    19   36630477   36641255     24       9  160000      -1.0604      0.85552
_SET1_     ENSG00000011332    19   38701646   38720354     57      12  160000       1.9982     0.022845
_SET1_     ENSG00000104835    19   39405906   39440495     89      12  160000        0.814      0.20782
_SET1_     ENSG00000006712    19   39876492   39881835     11       3  160000      0.20298      0.41958
_SET1_     ENSG00000196235    19   39926796   39967310    135      14  160000      0.95462      0.16989
_SET1_     ENSG00000105197    19   39971052   39984422     35       7  160000       1.1529      0.12448
_SET1_     ENSG00000105223    19   40854363   40886346     82      20  160000      0.59146       0.2771
_SET1_     ENSG00000160460    19   40972148   41082370    277      40  160000       1.3874     0.082667
_SET1_     ENSG00000077348    19   41892279   41903384     22       3  160000       1.2452      0.10652
_SET1_     ENSG00000105404    19   42460833   42463542      6       3  160000       1.6957     0.044976
_SET1_     ENSG00000105409    19   42470734   42501649     23      11  160000     -0.62455      0.73387
_SET1_     ENSG00000105429    19   42829761   42882921     66       6  160000      -1.6092      0.94621
_SET1_     ENSG00000073050    19   44047192   44084625    135      22  160000       1.8321     0.033471
_SET1_     ENSG00000130204    19   45393826   45406946     54      12  160000       2.4964    0.0062737
_SET1_     ENSG00000104853    19   45457842   45496599    114      16  160000       0.9167      0.17965
_SET1_     ENSG00000007047    19   45582546   45808541    746      54  160000       1.6816     0.046323
_SET1_     ENSG00000104884    19   45853095   45874176     65      13  160000       1.0129      0.15557
_SET1_     ENSG00000012061    19   45910591   45982086    220      27  160000      0.20073      0.42045
_SET1_     ENSG00000125744    19   45988547   46000319     36       8  160000        1.052      0.14639
_SET1_     ENSG00000125743    19   46190712   46195827     11       5  160000      0.62158      0.26711
_SET1_     ENSG00000104967    19   46436992   46476804     71      15  160000      0.60985      0.27098
_SET1_     ENSG00000160014    19   47104331   47114050     16       6  160000     -0.81001      0.79103
_SET1_     ENSG00000090372    19   47222764   47250251     53      11  160000     -0.59078      0.72267
_SET1_     ENSG00000181027    19   47249303   47280245     99      16  160000    -0.060011      0.52393
_SET1_     ENSG00000160007    19   47421933   47508334    150      21  160000      0.69754      0.24273
_SET1_     ENSG00000130748    19   47549165   47551888      7       3  160000       -1.224      0.88953
_SET1_     ENSG00000118160    19   47931274   47975425    106      17  160000        1.973     0.024248
_SET1_     ENSG00000118162    19   47978401   47987525     13       5  160000     -0.88081      0.81079
_SET1_     ENSG00000063176    19   49122548   49133974     15       4  160000     -0.95211      0.82948
_SET1_     ENSG00000105516    19   49133287   49140695     11       3  160000      -1.3713      0.91485
_SET1_     ENSG00000063180    19   49141199   49149569     13       3  160000      -1.6276      0.94819
_SET1_     ENSG00000105538    19   49223844   49243978     40       5  160000       1.7562     0.039531
_SET1_     ENSG00000104805    19   49403307   49426629    102      23  160000      0.93424      0.17509
_SET1_     ENSG00000104863    19   49617581   49621717     17       3  160000       1.8341     0.033321
_SET1_     ENSG00000177380    19   49622646   49654283    105      18  160000       1.2034       0.1144
_SET1_     ENSG00000104888    19   49932658   49945617     25       8  160000     -0.39442      0.65337
_SET1_     ENSG00000142546    19   50058968   50093519     69       9  160000     -0.63067      0.73587
_SET1_     ENSG00000104973    19   50321539   50342073     39      10  160000      -1.0595      0.85532
_SET1_     ENSG00000104960    19   50353992   50364001     34       9  160000        -0.46      0.67724
_SET1_     ENSG00000039650    19   50364461   50371166     15       5  160000     -0.43099      0.66676
_SET1_     ENSG00000131408    19   50832910   50886239    113      12  160000     -0.86497      0.80647
_SET1_     ENSG00000105568    19   52693292   52730687    145      19  160000     0.022548      0.49101
_SET1_     ENSG00000126583    19   54382444   54410906     60      14  160000       1.5572     0.059714
_SET1_     ENSG00000170906    19   54606036   54612564     27       5  160000      0.83402      0.20214
_SET1_     ENSG00000105619    19   54610320   54619055     29       8  160000      0.29547      0.38382
_SET1_     ENSG00000088038    19   54641444   54659419     56      13  160000       0.5607       0.2875
_SET1_     ENSG00000125505    19   54677107   54693733     51      15  160000    -0.025717      0.51026
_SET1_     ENSG00000129990    19   55682567   55691809     59       7  160000      -1.1619      0.87737
_SET1_     ENSG00000180089    19   55738007   55741647     12       4  160000       1.9759     0.024086
_SET1_     ENSG00000133265    19   55773599   55791749     37      10  160000       1.6757     0.046902
_SET1_     ENSG00000213015    19   56146382   56154835     31       9  160000       2.0901     0.018305
_SET1_     ENSG00000083812    19   58978423   58984945      8       4  160000     -0.59055      0.72259
_SET1_     ENSG00000083807    19   58990879   59023780     78      13  160000      -1.1807      0.88114
_SET1_     ENSG00000130726    19   59055458   59062089      9       4  160000      -1.7285      0.95805
_SET1_     ENSG00000130724    19   59062933   59066491      8       4  160000      -1.2876      0.90105
_SET1_     ENSG00000130725    19   59067079   59070327      6       3  160000       1.1949      0.11607
_SET1_     ENSG00000099326    19   59073298   59084942     26       7  160000     -0.81806      0.79334
_SET1_     ENSG00000213753    19   59084870   59111168     46      10  160000      -1.1353      0.87187
_SET1_     ENSG00000125841    20     327426     340304     30      11  160000     -0.13872      0.55516
_SET1_     ENSG00000088832    20    1349622    1373806     58      12  160000     -0.27723       0.6092
_SET1_     ENSG00000198053    20    1875154    1920543    188      25  160000      0.36407       0.3579
_SET1_     ENSG00000132670    20    2844830    3019722    281      17  160000      0.68882      0.24547
_SET1_     ENSG00000088899    20    3143263    3154192     32      12  160000       1.3531      0.08802
_SET1_     ENSG00000101222    20    3758151    3762095      5       2  160000       1.5808     0.056959
_SET1_     ENSG00000101224    20    3767578    3786762     47      10  160000       1.0486      0.14718
_SET1_     ENSG00000125843    20    3801178    3805949      7       2  160000      -2.4493      0.99284
_SET1_     ENSG00000101236    20    3907956    3996229    221      15  160000      0.62862       0.2648
_SET1_     ENSG00000089057    20    4833002    4990939    420      52  160000      -1.1993      0.88479
_SET1_     ENSG00000235036    20   10593509   10594877      4       1  160000     -0.33652      0.63176
_SET1_     ENSG00000125846    20   18269121   18297640     97      19  160000      0.93398      0.17516
_SET1_     ENSG00000197586    20   25176329   25207365    100      14  160000      0.68713        0.246
_SET1_     ENSG00000100994    20   25228705   25278650    173      12  160000      0.81707      0.20694
_SET1_     ENSG00000101337    20   30697309   30755061    120      11  160000       1.3671      0.08579
_SET1_     ENSG00000125967    20   32244893   32262269     14       5  160000     -0.51203      0.69569
_SET1_     ENSG00000100983    20   33516236   33543620     35       6  160000       3.2696   0.00053853
