"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000183605",-0.106249574104978,4.33179352742231,-1.4409055068968,0.154143155304139,0.560518050746251,-4.84444716511357
"ENSG00000183617",-0.00661591326645231,4.43209178730326,-0.0816729670579682,0.935143700637223,0.982076486486473,-5.78155995487631
"ENSG00000183621",0.0649044146081722,3.67680716397703,0.893343552846225,0.374784710493291,0.754728713259742,-5.41961533552125
"ENSG00000183624",-0.0437835207020749,5.94053441833409,-0.725907315597262,0.470355625893671,0.810529707631794,-5.54310466682827
"ENSG00000183628",0.107998741561262,6.0934916092112,1.44690723277802,0.152459866037695,0.558202497239529,-4.83672595209607
"ENSG00000183647",-0.1913292176244,3.25390185422705,-1.62609783312903,0.108496945472688,0.498102964390919,-4.59248367376035
"ENSG00000183648",-0.144451083192983,5.44026720160775,-2.00503946394927,0.0488914075323812,0.380191522466147,-3.9910679302747
"ENSG00000183654",-0.0272373267838077,1.50111619396649,-0.169912093484363,0.865577462436269,0.961093316128488,-5.77134505747104
"ENSG00000183655",0.141046338484504,5.2107062115509,1.12592673413058,0.264107508547947,0.672766841867737,-5.20693901997975
"ENSG00000183657",-0.589475048057017,1.58810363212742,-2.16360175490633,0.0339674779832322,0.340666408333565,-3.70657800001615
"ENSG00000183662",0.0761908792034942,4.62547105978838,0.580127098982131,0.563722394474288,0.852964046431673,-5.63014034800085
"ENSG00000183665",0.0313912455679474,5.69795210078769,0.479786632513737,0.632899545425853,0.885538896971988,-5.67887166090848
"ENSG00000183666",-0.430686584160907,4.10902703575637,-3.47503901273827,0.000888234616402296,0.122473656053457,-0.703487246457217
"ENSG00000183682",-0.320567710016754,1.91637427309397,-1.95608615203361,0.0545125395299328,0.392043945696849,-4.0750645068143
"ENSG00000183684",0.0376557459845075,5.19324427221611,0.507502933048257,0.613423580913214,0.876585064969679,-5.66632545546967
"ENSG00000183688",0.523518321219895,5.09597355114175,3.25201619191992,0.00178394112859093,0.147662217740664,-1.2906720026104
"ENSG00000183690",0.0355820082548168,1.82415604807141,0.226956114703673,0.821130281811665,0.95077495976651,-5.76093171929361
"ENSG00000183691",0.0252206431729455,3.75043854776125,0.185985324740976,0.853003051102113,0.95754978083677,-5.76871345781571
"ENSG00000183696",-0.39067302763567,5.74824952867544,-3.30202160657061,0.00152520673257565,0.145636552333884,-1.15950282084698
"ENSG00000183715",-0.00359547258618587,7.24731104334617,-0.0396763589518124,0.968465956928319,0.990745774075321,-5.78390544481946
"ENSG00000183718",0.113776487791157,6.61134068273854,1.58757063969528,0.116964909983226,0.510556297296085,-4.64722117431611
"ENSG00000183722",-0.0229247083960672,5.09166767457603,-0.249874704696969,0.803428168240133,0.945154018973018,-5.75590632481356
"ENSG00000183723",0.105560193830905,8.39567490458765,1.14811569542957,0.254893651602389,0.665672073586649,-5.18418361813813
"ENSG00000183726",0.0671689307985726,6.58582210684537,1.08706062472471,0.28080042932451,0.685810808769549,-5.24577246499969
"ENSG00000183729",0.534269660107194,2.09442314737684,1.87383395608766,0.0651966639839752,0.418429142292379,-4.21204776678885
"ENSG00000183735",-0.141884884794394,5.20205514132519,-2.90981103983918,0.00486664075598375,0.18858096816339,-2.12951558866179
"ENSG00000183741",0.0395415691342616,9.88532259499232,0.478390566905277,0.633887617497926,0.885790569163037,-5.67948511606206
"ENSG00000183751",-0.0536837404910411,5.07146791647698,-0.850229362595604,0.398144158151175,0.768789553354878,-5.45380201067057
"ENSG00000183760",-0.337121538279993,1.23973014487151,-1.03345176871897,0.305008389550903,0.70512929415696,-5.29717614955574
"ENSG00000183762",-0.0758770228518849,5.34563699431335,-0.728382126898158,0.468849474034627,0.810070158006443,-5.54146191245767
"ENSG00000183763",0.124852438758979,1.59697026986612,0.919759769137695,0.360909070564481,0.746023887871784,-5.3978547753617
"ENSG00000183773",-0.164815326829971,6.27311769820218,-1.05921326124969,0.293256781092275,0.697449614674577,-5.27274681366397
"ENSG00000183775",0.0819213344849308,8.1047914389102,0.693455327208391,0.490359425550131,0.819291654439764,-5.56413377020051
"ENSG00000183778",-0.225575131228109,3.06722854542082,-1.38130562380037,0.171650863139492,0.579359601537022,-4.91948802015656
"ENSG00000183779",0.0125384765290732,4.75293798069083,0.11374958088791,0.909767296757348,0.974685413498318,-5.77867521920701
"ENSG00000183780",-0.0612538200219811,4.620272001956,-0.551277025434221,0.583228167785479,0.863005674758642,-5.64508800507899
"ENSG00000183783",-0.0587403494814295,3.66571512329783,-0.527480209385339,0.599555610600534,0.869283190124039,-5.65684919085257
"ENSG00000183785",-0.0295915679548763,2.48503924189747,-0.197448036544507,0.844058605314198,0.954978271552303,-5.76669167629449
"ENSG00000183793",0.633464459615197,1.40733266431993,1.5036585505494,0.13728188472637,0.539257077813718,-4.76226345149683
"ENSG00000183798",-0.565149331670581,3.68106142971685,-2.35684434632485,0.0213136289007212,0.295763199038812,-3.33563134531055
"ENSG00000183807",0.0471984459363706,3.38313360748748,0.358062670547405,0.721391685204673,0.918522743687332,-5.72567955211097
"ENSG00000183808",0.22876473467962,7.46817334565822,3.87927333461303,0.000236828845509383,0.0960056773925936,0.419332588489991
"ENSG00000183814",0.111413418309098,2.01159794326043,0.88634372090592,0.378517275375952,0.757382900931402,-5.42527790988015
"ENSG00000183826",0.189901298728266,7.06302096133469,2.18558243110417,0.0322500519334924,0.334834124872812,-3.66566510686032
"ENSG00000183828",-0.0598501349477455,4.44144164371748,-0.625356354758578,0.533804205125787,0.838646061103927,-5.60518921904666
"ENSG00000183831",0.0564402617230874,2.94278291497944,0.544352163919734,0.587957558217084,0.864531273764462,-5.64856353598237
"ENSG00000183833",0.0423408828323626,3.70686414978854,0.35302125086071,0.725150865812745,0.920010196492146,-5.72732624917165
"ENSG00000183837",-0.282297420861626,8.04587445411274,-2.66146988438831,0.00967415821255599,0.23068883860035,-2.6958175052157
"ENSG00000183850",0.0393555435884022,1.33970880959378,0.230857151303731,0.818110300762571,0.949399967139588,-5.76011038904206
"ENSG00000183853",0.0749785215754158,3.25981282016868,0.53758129684362,0.592599224015751,0.866146608876322,-5.65191969466455
"ENSG00000183864",0.263553418862491,6.97301985141717,3.62155002532107,0.000555362322405054,0.117128045006048,-0.305667355398589
"ENSG00000183873",-0.398947802956633,2.27313983143041,-1.76042273940391,0.0827764506129264,0.457040555018634,-4.39226505485749
"ENSG00000183876",-0.233430114531192,1.48568664980287,-1.26891052186849,0.208745387551762,0.622078237648948,-5.05285815266015
"ENSG00000183878",0.042833035775794,3.95044428851942,0.339405480947896,0.735337238776755,0.922710704485191,-5.73165737489589
"ENSG00000183888",0.219587451069685,3.84614353739079,1.02957087338885,0.306840978699166,0.706072655474387,-5.30077832588482
"ENSG00000183891",0.214315242206492,4.50189543746867,2.42896524055297,0.0177563552545671,0.279668173068421,-3.18933873075702
"ENSG00000183908",-0.238049022910401,5.41246376082597,-1.40605997392847,0.16426692136859,0.570949909186656,-4.88869469340355
"ENSG00000183914",0.310455190835108,2.89758950452577,2.16419928718678,0.0339197543553542,0.340666408333565,-3.70547050577746
"ENSG00000183935",-0.0563485650686723,4.14493121143645,-0.42209214046209,0.674272681660653,0.899725673770887,-5.70274360928412
"ENSG00000183943",0.357914734772167,3.81129176156709,2.42747232914987,0.0178236649985927,0.279747406649539,-3.19238839052626
"ENSG00000183955",0.167797589570379,5.6767791872133,2.65295351441038,0.00989793480032452,0.230987996284176,-2.71453391932127
"ENSG00000183960",-0.642943460430212,4.15885894930797,-2.11268166500264,0.0383353778715878,0.35367308788312,-3.80081902744087
"ENSG00000183963",0.0620746161397146,3.718013002236,0.43411730416305,0.665560425755693,0.89645429028277,-5.69801841390592
"ENSG00000183978",-0.00419471375661049,6.75540614624408,-0.0700969302427049,0.94431967799688,0.984974055347742,-5.78236852190011
"ENSG00000183979",-0.237455170219194,2.17302143105402,-1.64057567437959,0.105445844610959,0.492612921747275,-4.57160242863569
"ENSG00000184005",0.00128353132195842,3.83074495948895,0.0110958792561039,0.991179034693267,0.997385806898011,-5.78457332779233
"ENSG00000184007",-0.0472234813844596,8.69553023269563,-0.431110223442692,0.667734798648173,0.897180636234065,-5.69921239576385
"ENSG00000184009",0.0204156054597746,10.4047168561745,0.264122946809389,0.792474042455099,0.941263191709487,-5.75253905799493
"ENSG00000184014",-0.0936917795295802,7.53269491732151,-1.39651735927474,0.167043914036331,0.574389464073884,-4.90061815276012
"ENSG00000184047",0.0690200430648702,3.19773843538053,0.831390965756327,0.408626433568779,0.774857253438636,-5.46822093768778
"ENSG00000184056",-0.0818254745724375,4.65112263466855,-1.22671348360631,0.224108138267545,0.637357633582836,-5.1001568740967
"ENSG00000184060",0.325774905140208,3.67325752405694,1.73503745510619,0.0872078881723873,0.463983364979467,-4.43121129107409
"ENSG00000184068",-0.00347308702934997,1.75403878991269,-0.0197548074937622,0.98429609794549,0.995047262307089,-5.78445037522411
"ENSG00000184076",-0.0209039526441015,7.54646238512054,-0.329153200554433,0.743038913588203,0.924931262022925,-5.73480657880497
"ENSG00000184083",0.122038584373502,5.75948243187725,1.73619468087968,0.0870017011259205,0.463452688599548,-4.42944703625114
"ENSG00000184100",0.075751115760518,6.0285556116439,1.26776588638569,0.209151562560076,0.622528379443841,-5.05416124426947
"ENSG00000184110",-0.0986467602502879,1.28620135717132,-0.653543876739412,0.515582113164811,0.829974840946885,-5.58870408068713
"ENSG00000184113",0.129684801637948,5.95732384088725,0.609311189993172,0.544369586367216,0.843556143764879,-5.61420763361443
"ENSG00000184117",-0.107188533812978,6.14161874899552,-1.7634127533855,0.0822669873346034,0.456091238042964,-4.38764401864482
"ENSG00000184139",-0.792100314071778,1.71463250339991,-2.09925238661759,0.0394875584066247,0.356354996145982,-3.82455221122519
"ENSG00000184144",-0.246821758857556,8.28191085304245,-1.13144821451761,0.26187849900763,0.670589868657191,-5.20126158503897
"ENSG00000184154",0.127572216429009,3.83980846007023,1.4031615312936,0.165061734643676,0.572094345992406,-4.89231524469697
"ENSG00000184156",-0.0318271561638955,8.21653021880641,-0.369589863330607,0.712822258103748,0.91484799275026,-5.72182701863506
"ENSG00000184160",0.470941202646011,4.36490774837328,3.61670728286776,0.00056415008572482,0.117128045006048,-0.318988049342167
"ENSG00000184162",0.174489994821309,4.24561141642592,1.73976823985272,0.0863675240786933,0.463143193861455,-4.42399220646464
"ENSG00000184164",-0.0994112495647664,4.54195276268518,-1.14724551853176,0.25525054437083,0.665852417484215,-5.18508409278284
"ENSG00000184178",-0.105878649207124,4.37728102251756,-1.77358776036654,0.0805527143878956,0.45290683306846,-4.37186549081803
"ENSG00000184182",-0.097211779721369,4.1779488406763,-1.42141440668007,0.15970941690365,0.566313152220051,-4.86931511951553
"ENSG00000184185",0.163591393444337,4.7516593506361,1.65744242925939,0.101979428777404,0.486701446171228,-4.54706160487079
"ENSG00000184194",0.0328123293156877,5.70034972424202,0.398881791394,0.691214567761796,0.906879587315558,-5.71149064081563
"ENSG00000184203",-0.187472952101543,6.64604947981279,-2.95756944450371,0.00424562642789647,0.18037891133141,-2.01618265608766
"ENSG00000184205",-0.0226578898525613,9.15143310914759,-0.230808712402143,0.818147782852243,0.949399967139588,-5.76012067312093
"ENSG00000184207",-0.24548413362352,7.42401015112198,-3.53531125683259,0.000733183293361852,0.120160416566463,-0.541140379258299
"ENSG00000184208",-0.101168154882022,4.99004346183526,-1.04046284641304,0.301764292670985,0.704231173685003,-5.29059610151017
"ENSG00000184209",-0.0656940243700704,5.01074817473753,-0.931296677615486,0.354953729705799,0.742240181998392,-5.38815749283513
"ENSG00000184216",-0.00203003964226512,6.2134795295863,-0.0236703970385575,0.981183977088726,0.994082676777536,-5.78437211408682
"ENSG00000184220",-0.165313216922612,3.7737134827473,-2.51965006021014,0.0140710752647812,0.259311040266513,-3.00120590789311
"ENSG00000184221",-0.0155366230094097,7.57326734228083,-0.102749459691483,0.918464384792108,0.977888328447234,-5.77977023718893
"ENSG00000184226",0.00561196879890609,8.85707093459201,0.064572662613966,0.94870133906616,0.985969290382763,-5.7827109137033
"ENSG00000184227",-0.0415564708436666,2.97783942866139,-0.185059633313068,0.853726235615881,0.957880490235222,-5.76887146107598
"ENSG00000184232",0.371803518103416,5.22546106387781,1.90725528349056,0.0607304705563327,0.405717174590081,-4.15738885870105
"ENSG00000184254",-0.663319447025335,3.69893826108102,-3.4895128514494,0.000848602677333711,0.121129068076598,-0.664848713509572
"ENSG00000184258",-1.32869359394755,1.65820874565225,-2.04689424926693,0.0445807846869823,0.369019766521059,-3.91859660238925
"ENSG00000184260",0.176862253573599,6.9842394352806,1.72631134195271,0.0887756591009402,0.465156653743906,-4.44448031961981
"ENSG00000184261",0.00287434469552415,6.12519918624137,0.0250098320913093,0.980119619208645,0.993944888032674,-5.78434209372768
"ENSG00000184270",0.141634193230964,5.41375643139472,1.43270119182244,0.156467504766231,0.562473400545988,-4.85495340111656
"ENSG00000184271",-0.146528400710461,6.86046964455336,-1.94425766034948,0.0559506001019384,0.39498290128147,-4.09508521280981
"ENSG00000184277",-0.0298208483669667,6.53198157973857,-0.499130493131101,0.619278335293489,0.879191301512513,-5.67018904463632
"ENSG00000184281",0.0414929953286387,5.7913965169309,0.655914497860818,0.514064776622784,0.829661956138813,-5.58728496199876
"ENSG00000184304",-0.0389481306513378,3.79164365725392,-0.38439294934473,0.701871735085726,0.911012906453939,-5.71670141173957
"ENSG00000184305",0.0269327777522459,5.16295043775296,0.326927169360793,0.74471465295894,0.925255688416376,-5.73547763311386
"ENSG00000184307",0.286012129560509,7.09318771777866,1.98531047656516,0.0511415397518058,0.38572611061062,-4.02546519179259
"ENSG00000184313",-0.0351518735471129,2.61562865180931,-0.23208736460474,0.817158502651336,0.949005081661602,-5.75984847989075
"ENSG00000184319",0.160971758258978,3.61952026630292,1.72134025861973,0.0896791141396447,0.46727659755693,-4.45201221360735
"ENSG00000184343",0.0332547442151469,2.12610713774668,0.160189944030907,0.873200425818091,0.963040976083639,-5.77282155608298
"ENSG00000184347",0.261181302651799,5.17907327736379,2.16089284658491,0.0341845691615604,0.341828827003289,-3.71159551712055
"ENSG00000184348",0.255144264905694,2.49111382828427,1.25983511224936,0.211981885321401,0.626106048273077,-5.06315920696859
"ENSG00000184349",-0.200214207172801,5.06273045738677,-1.74507273575413,0.0854332075062161,0.461895354212722,-4.4158764342071
"ENSG00000184357",1.1217967705394,1.96053879657595,2.42466960544265,0.0179920575827861,0.279747406649539,-3.19927389543472
"ENSG00000184368",-0.207945921439914,6.43269740284493,-2.06256086001451,0.0429286265263209,0.363762680209865,-3.89004273251258
"ENSG00000184371",0.21609965869822,4.81820336331262,1.75855641880962,0.0830957721859272,0.457805981635379,-4.39514583461602
"ENSG00000184378",0.22748607274387,3.56172772281784,1.12077862552412,0.266281207074996,0.674390314675849,-5.21215568875117
"ENSG00000184381",-0.107042325621022,4.74773295584312,-1.36140112554779,0.177825022849435,0.587763752006062,-4.94388530697603
"ENSG00000184384",0.272521832472911,4.93294191620589,2.90570347175433,0.0049237981653248,0.18858096816339,-2.13919782172881
"ENSG00000184385",0.0866548576115643,3.17895627314962,0.619236781784274,0.537803754396381,0.839643742579885,-5.60867337184442
"ENSG00000184388",-0.19904404265332,3.22802582036732,-1.20208626234384,0.233447611677157,0.647772872358944,-5.12705691570511
"ENSG00000184402",-0.0964893875261169,6.21614651072727,-1.56229304570521,0.122803277473156,0.519213818738447,-4.68247627232983
"ENSG00000184408",0.054743650079804,5.81687428193941,0.463213912284913,0.644675008443178,0.889035038715374,-5.68603665582539
"ENSG00000184414",-0.0350227598643943,1.06186294048892,-0.145676549198771,0.884602320589058,0.96698339334586,-5.77486399841509
"ENSG00000184428",-0.0160863617976643,3.15183663948545,-0.163963675987669,0.87024004024776,0.962362655296946,-5.77225875968269
"ENSG00000184432",-0.052746249575177,6.90069172756739,-1.29852926433212,0.198437369914519,0.609320868171093,-5.01875116302293
"ENSG00000184436",-0.0917019800388373,5.89547406887974,-1.55631403705904,0.12421772931697,0.521292068037881,-4.69073878316584
"ENSG00000184441",0.410863774646253,3.15931681187455,3.19932717510785,0.00208335607725999,0.153995692883863,-1.42164652026281
"ENSG00000184445",-0.0285852032271179,3.75214120037083,-0.322679860042372,0.747915417218908,0.926622123927191,-5.73674542656388
"ENSG00000184451",-0.233905416351994,2.63269136484873,-1.65922438248315,0.101618681957933,0.486161920085907,-4.54445546247875
"ENSG00000184465",-0.041965480547878,5.09680782878878,-0.696717267237543,0.488325040143963,0.818475119493255,-5.56206557944956
"ENSG00000184470",-0.0445953972893822,3.93145908899766,-0.625988224723845,0.533392112173645,0.838412153675658,-5.60482753905369
"ENSG00000184481",-0.0503203971205523,6.59604893971743,-0.452121256731125,0.652605232637393,0.891755055963562,-5.69069511452378
"ENSG00000184486",0.010988156347726,7.36689975946753,0.0993545044145365,0.921145664481555,0.978813011615821,-5.78008686076452
"ENSG00000184489",-0.110212979186521,3.92340979967838,-0.800390071601613,0.426237569094078,0.784260102393597,-5.49126070202225
"ENSG00000184500",0.0673567338846537,3.28425439110383,0.452141673952736,0.65258799688982,0.891755055963562,-5.6906888318303
"ENSG00000184508",-0.0695678909083085,5.52834301869897,-0.967138553524095,0.336859258164516,0.726670956123517,-5.35728134940401
"ENSG00000184515",-0.21391354059891,6.8068049566041,-2.01453148069622,0.0478610207651241,0.376735933937204,-3.97456961524063
"ENSG00000184517",-0.0789530788256473,6.3502913395602,-1.52913578908269,0.130811668320432,0.530496539653227,-4.72792691526127
"ENSG00000184524",-0.174940783022304,8.49539543779794,-1.89303894131819,0.0625556124462094,0.411929246056855,-4.18053241131344
"ENSG00000184545",0.0754938063994105,6.6276054443707,0.733743624609527,0.46559587843661,0.808551019237921,-5.53788415077049
"ENSG00000184557",0.829978198274053,4.31723083033898,1.64025653264283,0.105626530295869,0.493077877145776,-4.57225864373844
"ENSG00000184574",0.459872705399708,3.51570981582512,1.91321755975754,0.0599162868958583,0.403800452159517,-4.14731091927976
"ENSG00000184575",0.0305872040562371,6.93816664252292,0.64605862550038,0.520388659899183,0.831967489912105,-5.5931516810399
"ENSG00000184584",-0.00961350251460544,3.62935359129708,-0.0580362066131709,0.953887871225224,0.98728764607161,-5.78307976274152
"ENSG00000184588",-0.129183272364653,6.65568271963666,-1.38909001418657,0.169281322266822,0.576505768069601,-4.90985591076904
"ENSG00000184602",-0.0401296074672325,8.95348517180588,-0.513007933170579,0.609587648730906,0.874275164658462,-5.66375035433935
"ENSG00000184611",0.197743494293888,5.46476195038795,1.97437646763731,0.0523509471890324,0.388533289536155,-4.04389534196793
"ENSG00000184613",-0.0105299888127229,7.52927053490088,-0.082972371056442,0.934115801309275,0.9820328411171,-5.78146119963659
"ENSG00000184619",-0.0252230112121233,2.69254897426389,-0.226991026564697,0.821103242760404,0.95077495976651,-5.76092443086672
"ENSG00000184634",0.0274225528255203,5.90804619151384,0.398211510613407,0.691706231370226,0.907279725855375,-5.71173593255546
"ENSG00000184635",0.102190955594956,2.75679156392944,0.83320992986504,0.407607038579715,0.773970526902967,-5.46684248107881
"ENSG00000184640",0.0387642074095388,6.68066156394802,0.541377133948767,0.589994929390212,0.864832532280979,-5.65004331373039
"ENSG00000184672",0.00720685974280004,4.99636918298878,0.0822416030254496,0.934693176496603,0.982047577830074,-5.78151705895529
"ENSG00000184674",-0.330121834976942,4.20003536077736,-0.445771701321391,0.65719556539172,0.892867947913718,-5.69328384382179
"ENSG00000184675",-0.0464699079878425,5.39278542879635,-0.761490146821185,0.448964422623719,0.79906281028097,-5.51895681416561
"ENSG00000184677",0.0907697215664838,6.150592891751,1.36073154961042,0.178035618271992,0.588007812735049,-4.94470021701188
"ENSG00000184678",0.332043882226492,7.13340742648859,2.92278057789445,0.00469294622011452,0.186547050796882,-2.0992458469864
"ENSG00000184702",0.116074685762755,9.0350268920875,1.19796796740135,0.235036544242447,0.649340442119232,-5.13150445563225
"ENSG00000184708",-0.0466840779170423,5.60204207567965,-0.951785094981868,0.344534844396716,0.733268976638642,-5.37064635324509
"ENSG00000184719",-0.116311769701329,2.06276698662406,-1.07412672619812,0.286515333161784,0.690684177287919,-5.25840375655156
"ENSG00000184730",0.523208065934453,1.19793361180888,1.64080336414619,0.105398422010256,0.492580266480488,-4.5712726770119
"ENSG00000184731",0.381204267598719,4.85283950561079,2.53690712909464,0.0134651316302658,0.258010540532802,-2.96523319602714
"ENSG00000184743",0.17630089537806,6.39251400442977,2.03640457673288,0.0455574082151737,0.371142727939452,-3.93629129649659
"ENSG00000184752",-0.131250981131239,4.66609240091602,-1.62399966021907,0.108944985134972,0.499255234840777,-4.5954957402676
"ENSG00000184785",-0.182686826758606,4.00779148353591,-1.25531843698931,0.213606378196764,0.627004216007884,-5.0682596677485
"ENSG00000184787",-0.00456049956885401,7.00115627239787,-0.123957554471314,0.901709999227368,0.972216408755201,-5.77755862687987
"ENSG00000184788",0.339355197807522,1.21222740285945,1.27359069899559,0.20709069851525,0.61994674543049,-5.04751846063993
"ENSG00000184792",-0.202258746865906,5.76801385159102,-2.10329717151578,0.0390955672977986,0.355905120364107,-3.81699081943477
"ENSG00000184809",-0.0185349250160869,1.55790383909618,-0.110086732636855,0.912660793205888,0.975458454347067,-5.77905250768102
"ENSG00000184825",0.328371988931963,2.08181418035677,1.16283290481932,0.248911224779746,0.660217147029715,-5.16885486736332
"ENSG00000184828",-0.0734927610209567,4.03557028796253,-0.551308843045898,0.583206479575504,0.863005674758642,-5.64507193565499
"ENSG00000184831",-0.119652138815708,3.41532308821721,-1.35170220657451,0.18089408865075,0.590474588941575,-4.9556524914557
"ENSG00000184838",-0.0748872622031089,2.29594179354275,-0.49685781532067,0.620871883582333,0.879662533785147,-5.67122680332572
"ENSG00000184840",0.0975350868938044,6.3465089840256,1.37703279222472,0.172962238192431,0.58022030744683,-4.92475340807885
"ENSG00000184845",0.142082504412934,6.45351336245823,1.0808624293506,0.283564257488224,0.687938977794129,-5.25181811217308
"ENSG00000184857",0.0907952830092701,3.69165407921808,1.01549525752551,0.313424560447779,0.710842834924027,-5.31383252484574
"ENSG00000184863",-0.0986463859786219,6.72218019980257,-2.06597910512331,0.0425949544844507,0.36290757984251,-3.88396065584701
"ENSG00000184867",0.0603538154101826,7.51205231246136,0.863158898258437,0.39104646742513,0.763991175337033,-5.44372304285402
"ENSG00000184886",-0.348775074566195,3.89171880557164,-2.6648036670005,0.00958782177751113,0.229487731187665,-2.6884778733924
"ENSG00000184887",0.0105123637348723,7.6299672019061,0.158836813605486,0.874262362571618,0.963223559654516,-5.77302016642303
"ENSG00000184897",0.0264846579672132,7.27287093595843,0.338130599061139,0.736293489705312,0.923105083728552,-5.73205422138501
"ENSG00000184898",0.00762438622647964,3.94789479740284,0.0620984151739367,0.95066435020716,0.986198111255004,-5.78285515955759
"ENSG00000184900",-0.0357876421072422,7.16229609327101,-0.459865527536748,0.647061416601987,0.889797146966753,-5.68745727588836
"ENSG00000184903",0.119644338058582,1.97652337276068,1.27404005381169,0.206932341147115,0.61994674543049,-5.04700480194875
"ENSG00000184905",-0.111939228424409,8.07534509060955,-0.993083465637777,0.324146103127078,0.718333183312049,-5.33422506321615
"ENSG00000184916",0.00549322443125235,4.92090685870579,0.080277230511092,0.936249617328479,0.982492544324667,-5.78166398285122
"ENSG00000184922",-0.0720762262985766,5.44992699189707,-0.671492465917598,0.50415330873511,0.825807355899033,-5.57783351489453
"ENSG00000184924",-0.0254286585686591,4.89368189811306,-0.368002419637316,0.714000211361971,0.915548192832023,-5.72236477887753
"ENSG00000184925",0.000660530497851919,2.75008934173393,0.00366640351193581,0.997085240638131,0.998958071400043,-5.7846238080561
"ENSG00000184933",-0.194001838441022,2.36887835512973,-0.977005087535541,0.331986486580349,0.723544208982254,-5.3485830851131
"ENSG00000184939",0.0569480776275385,6.95710356836038,1.12256089853824,0.265522805230708,0.673827721756692,-5.21035522474578
"ENSG00000184949",0.0257613328250901,3.49704102681448,0.231042452256924,0.817966918548746,0.949399967139588,-5.76007102785202
"ENSG00000184967",-0.128593076501103,3.43981046964864,-1.23632757926759,0.220537205591348,0.633889638491229,-5.0895143690743
"ENSG00000184979",0.222996989871441,1.43727367322586,0.844258616687322,0.40144841408486,0.770253493476526,-5.45840621447862
"ENSG00000184983",-0.139908978345309,6.6215486692196,-1.82160886792846,0.0728576470501067,0.435363103790865,-4.29629327966961
"ENSG00000184984",-0.131747733017051,1.32916298773634,-0.321384163986269,0.748898925691559,0.927111513027963,-5.73712481144919
"ENSG00000184985",-0.119007005481227,4.77953241913301,-1.11694800423233,0.267898612365142,0.675125820468614,-5.21602781570442
"ENSG00000184986",0.0554263006278354,4.3526192356256,0.664709839358836,0.508456047900661,0.827240300302099,-5.58197554969217
"ENSG00000184988",0.282845622276689,3.49218174637305,1.8030048704056,0.0757626175008686,0.442417889405101,-4.32578687596058
"ENSG00000184990",-0.0444372521205738,4.79841432888156,-0.642225820436919,0.522858946471347,0.83326200366123,-5.59540949200672
"ENSG00000184992",0.00498428849133747,7.33497862893755,0.0735450445329388,0.941585614830273,0.9843717158549,-5.78214057281589
"ENSG00000184995",-0.227896589607018,1.1093796405281,-0.733396307525736,0.465806256832962,0.808551019237921,-5.53811669906941
"ENSG00000184999",0.108960079229096,2.51005942709461,0.543680402679911,0.588417305625309,0.864742260825296,-5.64889837175427
"ENSG00000185000",-0.0191431115832607,4.69412070216703,-0.321887799366165,0.748512806162053,0.926914857987684,-5.73698002337837
"ENSG00000185008",0.0985316351910863,5.4569110669597,1.12902618921493,0.262804622606173,0.671556592990989,-5.20378732219741
"ENSG00000185009",0.163062708932714,5.76412213804898,2.86084447910136,0.00558968794896868,0.195647803580212,-2.24425952758343
"ENSG00000185010",-0.137412703909269,4.29986682990481,-1.67383871728156,0.0986991132262425,0.481990502528081,-4.52298501422048
"ENSG00000185015",-0.0422712965172781,3.57810467824142,-0.518660105436525,0.605660541755821,0.872504159264302,-5.66107774562619
"ENSG00000185019",-0.0246250525763778,4.51670066553241,-0.395228858338602,0.693895671394812,0.907650307520414,-5.71282246797654
"ENSG00000185022",0.36755174776934,3.52327136984726,1.36568040216768,0.176536347266105,0.585962833776489,-4.93866998841653
"ENSG00000185024",-0.0863441172717438,5.83009912080251,-1.61792932282329,0.110249659100016,0.500862527303836,-4.6041899761476
"ENSG00000185031",-0.508814272688608,3.57810882360452,-2.74132683743231,0.0077894209159075,0.212494983236244,-2.51801192898731
"ENSG00000185033",0.122324059414411,5.07215880683125,1.40045633943356,0.165866589581305,0.572992898838799,-4.89570026313706
"ENSG00000185043",0.127138460107621,5.2119873788426,1.81718587422903,0.0735397110482985,0.436997680014812,-4.30332990052653
"ENSG00000185046",-0.0318266110257568,6.8172348868263,-0.51698977193721,0.606819877716484,0.873037158255087,-5.66187057929075
"ENSG00000185049",-0.0546519837921427,4.78305863472585,-1.04233925245544,0.300900056260817,0.704025605646873,-5.2888277622785
"ENSG00000185052",0.0539441524771071,4.14221332827955,0.447916637441685,0.655619391459873,0.892161762034251,-5.6924335197809
"ENSG00000185053",-0.0895814979558621,1.66905278385994,-0.687584288273169,0.494024064904297,0.821466576352655,-5.56784072163457
"ENSG00000185055",0.247539642740335,1.01307383622642,1.39632266358681,0.167102272779617,0.574389464073884,-4.90086089637339
"ENSG00000185065",0.0819024571817237,2.25370936070238,0.458297268908128,0.648181943724338,0.889894109187444,-5.68811781342025
"ENSG00000185070",0.131932221779843,8.05537620482603,1.25003355654616,0.215518800299189,0.629406564975551,-5.0742055043742
"ENSG00000185085",-0.0345783971285482,5.23052277413136,-0.476600229838621,0.635155713736956,0.886148896044491,-5.68026922357648
"ENSG00000185088",0.0990278064806857,4.06759412896662,0.980689113603755,0.330179054750454,0.722175381540624,-5.34531331377637
